p,qE,qL,q_cutoff,n,scoring_method,eMaxHammingScore,fold
0.75,0.5,1,4.5,1,Hamming,21.28,9
0.75,0.55,1,4.5,1,Hamming,22.8,9
0.75,0.6,1,4.5,1,Hamming,25.62,9
0.75,0.65,1,4.5,1,Hamming,27.74,9
0.75,0.7,1,4.5,1,Hamming,25.58,9
0.75,0.75,1,4.5,1,Hamming,29.81,9
0.75,0.8,1,4.5,1,Hamming,33.17,9
0.75,0.8500000000000001,1,4.5,1,Hamming,34.29,9
0.75,0.9,1,4.5,1,Hamming,35.32,9
0.75,0.95,1,4.5,1,Hamming,37.11,9
0.75,1,1,4.5,1,Hamming,38.65,9
0.75,0.5,0.5,5.5,1,Hamming,22.98,9
0.75,0.55,0.5,5.5,1,Hamming,22,9
0.75,0.6,0.5,5.5,1,Hamming,20.42,9
0.75,0.65,0.5,5.5,1,Hamming,22.77,9
0.75,0.7,0.5,5.5,1,Hamming,29.18,9
0.75,0.75,0.5,5.5,1,Hamming,25.28,9
0.75,0.8,0.5,5.5,1,Hamming,31.59,9
0.75,0.8500000000000001,0.5,5.5,1,Hamming,32.08,9
0.75,0.9,0.5,5.5,1,Hamming,36.21,9
0.75,0.95,0.5,5.5,1,Hamming,35.09,9
0.75,1,0.5,5.5,1,Hamming,38.08,9
0.75,0.5,0.55,5.5,1,Hamming,22.73,9
0.75,0.55,0.55,5.5,1,Hamming,24.33,9
0.75,0.6,0.55,5.5,1,Hamming,26.56,9
0.75,0.65,0.55,5.5,1,Hamming,23.33,9
0.75,0.7,0.55,5.5,1,Hamming,26.4,9
0.75,0.75,0.55,5.5,1,Hamming,28.95,9
0.75,0.8,0.55,5.5,1,Hamming,32.33,9
0.75,0.8500000000000001,0.55,5.5,1,Hamming,36.29,9
0.75,0.9,0.55,5.5,1,Hamming,31.09,9
0.75,0.95,0.55,5.5,1,Hamming,37.17,9
0.75,1,0.55,5.5,1,Hamming,38.44,9
0.75,0.5,0.6,5.5,1,Hamming,24.66,9
0.75,0.55,0.6,5.5,1,Hamming,21.96,9
0.75,0.6,0.6,5.5,1,Hamming,25.91,9
0.75,0.65,0.6,5.5,1,Hamming,25.47,9
0.75,0.7,0.6,5.5,1,Hamming,25.72,9
0.75,0.75,0.6,5.5,1,Hamming,28.97,9
0.75,0.8,0.6,5.5,1,Hamming,31.45,9
0.75,0.8500000000000001,0.6,5.5,1,Hamming,27.97,9
0.75,0.9,0.6,5.5,1,Hamming,33.98,9
0.75,0.95,0.6,5.5,1,Hamming,35.41,9
0.75,1,0.6,5.5,1,Hamming,38.5,9
0.75,0.5,0.65,5.5,1,Hamming,23.31,9
0.75,0.55,0.65,5.5,1,Hamming,24.27,9
0.75,0.6,0.65,5.5,1,Hamming,25.49,9
0.75,0.65,0.65,5.5,1,Hamming,24.36,9
0.75,0.7,0.65,5.5,1,Hamming,27.72,9
0.75,0.75,0.65,5.5,1,Hamming,28.38,9
0.75,0.8,0.65,5.5,1,Hamming,29.75,9
0.75,0.8500000000000001,0.65,5.5,1,Hamming,30.44,9
0.75,0.9,0.65,5.5,1,Hamming,33.67,9
0.75,0.95,0.65,5.5,1,Hamming,34.28,9
0.75,1,0.65,5.5,1,Hamming,37.93,9
0.75,0.5,0.7,5.5,1,Hamming,22.86,9
0.75,0.55,0.7,5.5,1,Hamming,25.6,9
0.75,0.6,0.7,5.5,1,Hamming,23.54,9
0.75,0.65,0.7,5.5,1,Hamming,22,9
0.75,0.7,0.7,5.5,1,Hamming,28.79,9
0.75,0.75,0.7,5.5,1,Hamming,25.8,9
0.75,0.8,0.7,5.5,1,Hamming,33.66,9
0.75,0.8500000000000001,0.7,5.5,1,Hamming,32.83,9
0.75,0.9,0.7,5.5,1,Hamming,36.53,9
0.75,0.95,0.7,5.5,1,Hamming,36.51,9
0.75,1,0.7,5.5,1,Hamming,37.61,9
0.75,0.5,0.75,5.5,1,Hamming,23.86,9
0.75,0.55,0.75,5.5,1,Hamming,21.06,9
0.75,0.6,0.75,5.5,1,Hamming,30.05,9
0.75,0.65,0.75,5.5,1,Hamming,29.41,9
0.75,0.7,0.75,5.5,1,Hamming,27.12,9
0.75,0.75,0.75,5.5,1,Hamming,29.22,9
0.75,0.8,0.75,5.5,1,Hamming,28.85,9
0.75,0.8500000000000001,0.75,5.5,1,Hamming,37.72,9
0.75,0.9,0.75,5.5,1,Hamming,33.84,9
0.75,0.95,0.75,5.5,1,Hamming,36.08,9
0.75,1,0.75,5.5,1,Hamming,38.15,9
0.75,0.5,0.8,5.5,1,Hamming,20.44,9
0.75,0.55,0.8,5.5,1,Hamming,23.97,9
0.75,0.6,0.8,5.5,1,Hamming,27.71,9
0.75,0.65,0.8,5.5,1,Hamming,25.72,9
0.75,0.7,0.8,5.5,1,Hamming,26.82,9
0.75,0.75,0.8,5.5,1,Hamming,28.99,9
0.75,0.8,0.8,5.5,1,Hamming,33.55,9
0.75,0.8500000000000001,0.8,5.5,1,Hamming,33.3,9
0.75,0.9,0.8,5.5,1,Hamming,35.94,9
0.75,0.95,0.8,5.5,1,Hamming,36.32,9
0.75,1,0.8,5.5,1,Hamming,37.07,9
0.75,0.5,0.8500000000000001,5.5,1,Hamming,21.76,9
0.75,0.55,0.8500000000000001,5.5,1,Hamming,22.95,9
0.75,0.6,0.8500000000000001,5.5,1,Hamming,26.68,9
0.75,0.65,0.8500000000000001,5.5,1,Hamming,27.91,9
0.75,0.7,0.8500000000000001,5.5,1,Hamming,27.96,9
0.75,0.75,0.8500000000000001,5.5,1,Hamming,29.16,9
0.75,0.8,0.8500000000000001,5.5,1,Hamming,34.02,9
0.75,0.8500000000000001,0.8500000000000001,5.5,1,Hamming,34.64,9
0.75,0.9,0.8500000000000001,5.5,1,Hamming,35.68,9
0.75,0.95,0.8500000000000001,5.5,1,Hamming,37.1,9
0.75,1,0.8500000000000001,5.5,1,Hamming,37.61,9
0.75,0.5,0.9,5.5,1,Hamming,18.26,9
0.75,0.55,0.9,5.5,1,Hamming,22.39,9
0.75,0.6,0.9,5.5,1,Hamming,24.72,9
0.75,0.65,0.9,5.5,1,Hamming,26.18,9
0.75,0.7,0.9,5.5,1,Hamming,29.3,9
0.75,0.75,0.9,5.5,1,Hamming,29.95,9
0.75,0.8,0.9,5.5,1,Hamming,29.12,9
0.75,0.8500000000000001,0.9,5.5,1,Hamming,34,9
0.75,0.9,0.9,5.5,1,Hamming,35.2,9
0.75,0.95,0.9,5.5,1,Hamming,38.13,9
0.75,1,0.9,5.5,1,Hamming,37.99,9
0.75,0.5,0.95,5.5,1,Hamming,19.08,9
0.75,0.55,0.95,5.5,1,Hamming,19.58,9
0.75,0.6,0.95,5.5,1,Hamming,21.24,9
0.75,0.65,0.95,5.5,1,Hamming,24.46,9
0.75,0.7,0.95,5.5,1,Hamming,29.66,9
0.75,0.75,0.95,5.5,1,Hamming,24.26,9
0.75,0.8,0.95,5.5,1,Hamming,32.6,9
0.75,0.8500000000000001,0.95,5.5,1,Hamming,31.09,9
0.75,0.9,0.95,5.5,1,Hamming,36.86,9
0.75,0.95,0.95,5.5,1,Hamming,36.99,9
0.75,1,0.95,5.5,1,Hamming,38.84,9
0.75,0.5,1,5.5,1,Hamming,22.69,9
0.75,0.55,1,5.5,1,Hamming,20.05,9
0.75,0.6,1,5.5,1,Hamming,25.97,9
0.75,0.65,1,5.5,1,Hamming,25.99,9
0.75,0.7,1,5.5,1,Hamming,28.61,9
0.75,0.75,1,5.5,1,Hamming,25.77,9
0.75,0.8,1,5.5,1,Hamming,29.14,9
0.75,0.8500000000000001,1,5.5,1,Hamming,31.56,9
0.75,0.9,1,5.5,1,Hamming,36.09,9
0.75,0.95,1,5.5,1,Hamming,36.61,9
0.75,1,1,5.5,1,Hamming,38.6,9
0.75,0.5,0.5,1.5,10,Hamming,26.98,9
0.75,0.55,0.5,1.5,10,Hamming,27.76,9
0.75,0.6,0.5,1.5,10,Hamming,28.45,9
0.75,0.65,0.5,1.5,10,Hamming,29.13,9
0.75,0.7,0.5,1.5,10,Hamming,30.08,9
0.75,0.75,0.5,1.5,10,Hamming,32.05,9
0.75,0.8,0.5,1.5,10,Hamming,33.4,9
0.75,0.8500000000000001,0.5,1.5,10,Hamming,34.39,9
0.75,0.9,0.5,1.5,10,Hamming,33.96,9
0.75,0.95,0.5,1.5,10,Hamming,36.19,9
0.75,1,0.5,1.5,10,Hamming,35.58,9
0.75,0.5,0.55,1.5,10,Hamming,25.62,9
0.75,0.55,0.55,1.5,10,Hamming,27.52,9
0.75,0.6,0.55,1.5,10,Hamming,28.9,9
0.75,0.65,0.55,1.5,10,Hamming,30.7,9
0.75,0.7,0.55,1.5,10,Hamming,31.26,9
0.75,0.75,0.55,1.5,10,Hamming,31.85,9
0.75,0.8,0.55,1.5,10,Hamming,33.8,9
0.75,0.8500000000000001,0.55,1.5,10,Hamming,34.61,9
0.75,0.9,0.55,1.5,10,Hamming,35.81,9
0.75,0.95,0.55,1.5,10,Hamming,35.51,9
0.75,1,0.55,1.5,10,Hamming,37.21,9
0.75,0.5,0.6,1.5,10,Hamming,27.73,9
0.75,0.55,0.6,1.5,10,Hamming,29.52,9
0.75,0.6,0.6,1.5,10,Hamming,29.37,9
0.75,0.65,0.6,1.5,10,Hamming,30.55,9
0.75,0.7,0.6,1.5,10,Hamming,32.53,9
0.75,0.75,0.6,1.5,10,Hamming,33.08,9
0.75,0.8,0.6,1.5,10,Hamming,32.62,9
0.75,0.8500000000000001,0.6,1.5,10,Hamming,36.5,9
0.75,0.9,0.6,1.5,10,Hamming,35.51,9
0.75,0.95,0.6,1.5,10,Hamming,38.07,9
0.75,1,0.6,1.5,10,Hamming,37.97,9
0.75,0.5,0.65,1.5,10,Hamming,28.23,9
0.75,0.55,0.65,1.5,10,Hamming,29.73,9
0.75,0.6,0.65,1.5,10,Hamming,29.4,9
0.75,0.65,0.65,1.5,10,Hamming,31.42,9
0.75,0.7,0.65,1.5,10,Hamming,34.11,9
0.75,0.75,0.65,1.5,10,Hamming,34.34,9
0.75,0.8,0.65,1.5,10,Hamming,34.34,9
0.75,0.8500000000000001,0.65,1.5,10,Hamming,35.78,9
0.75,0.9,0.65,1.5,10,Hamming,36.68,9
0.75,0.95,0.65,1.5,10,Hamming,38.35,9
0.75,1,0.65,1.5,10,Hamming,38.07,9
0.75,0.5,0.7,1.5,10,Hamming,27.57,9
0.75,0.55,0.7,1.5,10,Hamming,28.95,9
0.75,0.6,0.7,1.5,10,Hamming,30.48,9
0.75,0.65,0.7,1.5,10,Hamming,32.06,9
0.75,0.7,0.7,1.5,10,Hamming,33.14,9
0.75,0.75,0.7,1.5,10,Hamming,34.95,9
0.75,0.8,0.7,1.5,10,Hamming,34.57,9
0.75,0.8500000000000001,0.7,1.5,10,Hamming,35.39,9
0.75,0.9,0.7,1.5,10,Hamming,37.1,9
0.75,0.95,0.7,1.5,10,Hamming,39.59,9
0.75,1,0.7,1.5,10,Hamming,39.42,9
0.75,0.5,0.75,1.5,10,Hamming,30.12,9
0.75,0.55,0.75,1.5,10,Hamming,29.83,9
0.75,0.6,0.75,1.5,10,Hamming,31.94,9
0.75,0.65,0.75,1.5,10,Hamming,32.96,9
0.75,0.7,0.75,1.5,10,Hamming,35.14,9
0.75,0.75,0.75,1.5,10,Hamming,35.8,9
0.75,0.8,0.75,1.5,10,Hamming,35.82,9
0.75,0.8500000000000001,0.75,1.5,10,Hamming,36.55,9
0.75,0.9,0.75,1.5,10,Hamming,37.9,9
0.75,0.95,0.75,1.5,10,Hamming,38.34,9
0.75,1,0.75,1.5,10,Hamming,40.23,9
0.75,0.5,0.8,1.5,10,Hamming,27.51,9
0.75,0.55,0.8,1.5,10,Hamming,30.06,9
0.75,0.6,0.8,1.5,10,Hamming,31.65,9
0.75,0.65,0.8,1.5,10,Hamming,31.96,9
0.75,0.7,0.8,1.5,10,Hamming,33.91,9
0.75,0.75,0.8,1.5,10,Hamming,34.9,9
0.75,0.8,0.8,1.5,10,Hamming,35.91,9
0.75,0.8500000000000001,0.8,1.5,10,Hamming,37.37,9
0.75,0.9,0.8,1.5,10,Hamming,39,9
0.75,0.95,0.8,1.5,10,Hamming,38.62,9
0.75,1,0.8,1.5,10,Hamming,40.8,9
0.75,0.5,0.8500000000000001,1.5,10,Hamming,28.67,9
0.75,0.55,0.8500000000000001,1.5,10,Hamming,33.4,9
0.75,0.6,0.8500000000000001,1.5,10,Hamming,32.39,9
0.75,0.65,0.8500000000000001,1.5,10,Hamming,33.49,9
0.75,0.7,0.8500000000000001,1.5,10,Hamming,34.09,9
0.75,0.75,0.8500000000000001,1.5,10,Hamming,36.16,9
0.75,0.8,0.8500000000000001,1.5,10,Hamming,37.88,9
0.75,0.8500000000000001,0.8500000000000001,1.5,10,Hamming,37.23,9
0.75,0.9,0.8500000000000001,1.5,10,Hamming,38.87,9
0.75,0.95,0.8500000000000001,1.5,10,Hamming,39.8,9
0.75,1,0.8500000000000001,1.5,10,Hamming,41.05,9
0.75,0.5,0.9,1.5,10,Hamming,31.07,9
0.75,0.55,0.9,1.5,10,Hamming,30.8,9
0.75,0.6,0.9,1.5,10,Hamming,33.98,9
0.75,0.65,0.9,1.5,10,Hamming,34.51,9
0.75,0.7,0.9,1.5,10,Hamming,35.6,9
0.75,0.75,0.9,1.5,10,Hamming,37.07,9
0.75,0.8,0.9,1.5,10,Hamming,37.87,9
0.75,0.8500000000000001,0.9,1.5,10,Hamming,38.12,9
0.75,0.9,0.9,1.5,10,Hamming,39.63,9
0.75,0.95,0.9,1.5,10,Hamming,40.49,9
0.75,1,0.9,1.5,10,Hamming,41.29,9
0.75,0.5,0.95,1.5,10,Hamming,30.53,9
0.75,0.55,0.95,1.5,10,Hamming,33.31,9
0.75,0.6,0.95,1.5,10,Hamming,33.54,9
0.75,0.65,0.95,1.5,10,Hamming,35.08,9
0.75,0.7,0.95,1.5,10,Hamming,37.21,9
0.75,0.75,0.95,1.5,10,Hamming,38,9
0.75,0.8,0.95,1.5,10,Hamming,37.61,9
0.75,0.8500000000000001,0.95,1.5,10,Hamming,39.33,9
0.75,0.9,0.95,1.5,10,Hamming,40.78,9
0.75,0.95,0.95,1.5,10,Hamming,41.39,9
0.75,1,0.95,1.5,10,Hamming,41.62,9
0.75,0.5,1,1.5,10,Hamming,33.15,9
0.75,0.55,1,1.5,10,Hamming,32.05,9
0.75,0.6,1,1.5,10,Hamming,33.85,9
0.75,0.65,1,1.5,10,Hamming,35.05,9
0.75,0.7,1,1.5,10,Hamming,36.05,9
0.75,0.75,1,1.5,10,Hamming,37.91,9
0.75,0.8,1,1.5,10,Hamming,38.2,9
0.75,0.8500000000000001,1,1.5,10,Hamming,38.98,9
0.75,0.9,1,1.5,10,Hamming,41.89,9
0.75,0.95,1,1.5,10,Hamming,41.49,9
0.75,1,1,1.5,10,Hamming,41.23,9
0.75,0.5,0.5,2.5,10,Hamming,26.41,9
0.75,0.55,0.5,2.5,10,Hamming,28.32,9
0.75,0.6,0.5,2.5,10,Hamming,30.14,9
0.75,0.65,0.5,2.5,10,Hamming,30.7,9
0.75,0.7,0.5,2.5,10,Hamming,32.64,9
0.75,0.75,0.5,2.5,10,Hamming,35.32,9
0.75,0.8,0.5,2.5,10,Hamming,35.45,9
0.75,0.8500000000000001,0.5,2.5,10,Hamming,38.36,9
0.75,0.9,0.5,2.5,10,Hamming,37.69,9
0.75,0.95,0.5,2.5,10,Hamming,38.05,9
0.75,1,0.5,2.5,10,Hamming,40.28,9
0.75,0.5,0.55,2.5,10,Hamming,27.71,9
0.75,0.55,0.55,2.5,10,Hamming,29.41,9
0.75,0.6,0.55,2.5,10,Hamming,29.43,9
0.75,0.65,0.55,2.5,10,Hamming,31.7,9
0.75,0.7,0.55,2.5,10,Hamming,32.5,9
0.75,0.75,0.55,2.5,10,Hamming,34.25,9
0.75,0.8,0.55,2.5,10,Hamming,34.88,9
0.75,0.8500000000000001,0.55,2.5,10,Hamming,37.75,9
0.75,0.9,0.55,2.5,10,Hamming,39.04,9
0.75,0.95,0.55,2.5,10,Hamming,39.77,9
0.75,1,0.55,2.5,10,Hamming,40.11,9
0.75,0.5,0.6,2.5,10,Hamming,26,9
0.75,0.55,0.6,2.5,10,Hamming,27.19,9
0.75,0.6,0.6,2.5,10,Hamming,30.53,9
0.75,0.65,0.6,2.5,10,Hamming,30.86,9
0.75,0.7,0.6,2.5,10,Hamming,32.31,9
0.75,0.75,0.6,2.5,10,Hamming,34.37,9
0.75,0.8,0.6,2.5,10,Hamming,36.98,9
0.75,0.8500000000000001,0.6,2.5,10,Hamming,36.75,9
0.75,0.9,0.6,2.5,10,Hamming,37.2,9
0.75,0.95,0.6,2.5,10,Hamming,39.71,9
0.75,1,0.6,2.5,10,Hamming,40.47,9
0.75,0.5,0.65,2.5,10,Hamming,28.24,9
0.75,0.55,0.65,2.5,10,Hamming,27.99,9
0.75,0.6,0.65,2.5,10,Hamming,29.79,9
0.75,0.65,0.65,2.5,10,Hamming,30.58,9
0.75,0.7,0.65,2.5,10,Hamming,32.75,9
0.75,0.75,0.65,2.5,10,Hamming,34.24,9
0.75,0.8,0.65,2.5,10,Hamming,36.04,9
0.75,0.8500000000000001,0.65,2.5,10,Hamming,37.47,9
0.75,0.9,0.65,2.5,10,Hamming,37.89,9
0.75,0.95,0.65,2.5,10,Hamming,40.74,9
0.75,1,0.65,2.5,10,Hamming,41.23,9
0.75,0.5,0.7,2.5,10,Hamming,25.93,9
0.75,0.55,0.7,2.5,10,Hamming,28.64,9
0.75,0.6,0.7,2.5,10,Hamming,29.96,9
0.75,0.65,0.7,2.5,10,Hamming,30.46,9
0.75,0.7,0.7,2.5,10,Hamming,33.83,9
0.75,0.75,0.7,2.5,10,Hamming,35.32,9
0.75,0.8,0.7,2.5,10,Hamming,36.45,9
0.75,0.8500000000000001,0.7,2.5,10,Hamming,36.23,9
0.75,0.9,0.7,2.5,10,Hamming,38.11,9
0.75,0.95,0.7,2.5,10,Hamming,39.75,9
0.75,1,0.7,2.5,10,Hamming,41.63,9
0.75,0.5,0.75,2.5,10,Hamming,26.51,9
0.75,0.55,0.75,2.5,10,Hamming,29.03,9
0.75,0.6,0.75,2.5,10,Hamming,29.5,9
0.75,0.65,0.75,2.5,10,Hamming,32.49,9
0.75,0.7,0.75,2.5,10,Hamming,34.1,9
0.75,0.75,0.75,2.5,10,Hamming,33.94,9
0.75,0.8,0.75,2.5,10,Hamming,36.75,9
0.75,0.8500000000000001,0.75,2.5,10,Hamming,38.04,9
0.75,0.9,0.75,2.5,10,Hamming,38.78,9
0.75,0.95,0.75,2.5,10,Hamming,40.44,9
0.75,1,0.75,2.5,10,Hamming,41.28,9
0.75,0.5,0.8,2.5,10,Hamming,25.92,9
0.75,0.55,0.8,2.5,10,Hamming,29.9,9
0.75,0.6,0.8,2.5,10,Hamming,31.06,9
0.75,0.65,0.8,2.5,10,Hamming,32.17,9
0.75,0.7,0.8,2.5,10,Hamming,32.86,9
0.75,0.75,0.8,2.5,10,Hamming,34.11,9
0.75,0.8,0.8,2.5,10,Hamming,36.84,9
0.75,0.8500000000000001,0.8,2.5,10,Hamming,37.36,9
0.75,0.9,0.8,2.5,10,Hamming,38.7,9
0.75,0.95,0.8,2.5,10,Hamming,40.96,9
0.75,1,0.8,2.5,10,Hamming,40.6,9
0.75,0.5,0.8500000000000001,2.5,10,Hamming,27.13,9
0.75,0.55,0.8500000000000001,2.5,10,Hamming,28.7,9
0.75,0.6,0.8500000000000001,2.5,10,Hamming,31.39,9
0.75,0.65,0.8500000000000001,2.5,10,Hamming,32.15,9
0.75,0.7,0.8500000000000001,2.5,10,Hamming,32.8,9
0.75,0.75,0.8500000000000001,2.5,10,Hamming,35.58,9
0.75,0.8,0.8500000000000001,2.5,10,Hamming,36.57,9
0.75,0.8500000000000001,0.8500000000000001,2.5,10,Hamming,37.58,9
0.75,0.9,0.8500000000000001,2.5,10,Hamming,39.14,9
0.75,0.95,0.8500000000000001,2.5,10,Hamming,41.28,9
0.75,1,0.8500000000000001,2.5,10,Hamming,42,9
0.75,0.5,0.9,2.5,10,Hamming,29.13,9
0.75,0.55,0.9,2.5,10,Hamming,30.33,9
0.75,0.6,0.9,2.5,10,Hamming,30.87,9
0.75,0.65,0.9,2.5,10,Hamming,32.09,9
0.75,0.7,0.9,2.5,10,Hamming,33.59,9
0.75,0.75,0.9,2.5,10,Hamming,35.83,9
0.75,0.8,0.9,2.5,10,Hamming,37.01,9
0.75,0.8500000000000001,0.9,2.5,10,Hamming,37.72,9
0.75,0.9,0.9,2.5,10,Hamming,38.93,9
0.75,0.95,0.9,2.5,10,Hamming,40.79,9
0.75,1,0.9,2.5,10,Hamming,41.8,9
0.75,0.5,0.95,2.5,10,Hamming,27.29,9
0.75,0.55,0.95,2.5,10,Hamming,29.45,9
0.75,0.6,0.95,2.5,10,Hamming,30.11,9
0.75,0.65,0.95,2.5,10,Hamming,31.82,9
0.75,0.7,0.95,2.5,10,Hamming,32.73,9
0.75,0.75,0.95,2.5,10,Hamming,35.56,9
0.75,0.8,0.95,2.5,10,Hamming,36.7,9
0.75,0.8500000000000001,0.95,2.5,10,Hamming,39.39,9
0.75,0.9,0.95,2.5,10,Hamming,40.92,9
0.75,0.95,0.95,2.5,10,Hamming,40.88,9
0.75,1,0.95,2.5,10,Hamming,40.19,9
0.75,0.5,1,2.5,10,Hamming,29.56,9
0.75,0.55,1,2.5,10,Hamming,28.6,9
0.75,0.6,1,2.5,10,Hamming,31.25,9
0.75,0.65,1,2.5,10,Hamming,32.69,9
0.75,0.7,1,2.5,10,Hamming,33.71,9
0.75,0.75,1,2.5,10,Hamming,34.92,9
0.75,0.8,1,2.5,10,Hamming,38.31,9
0.75,0.8500000000000001,1,2.5,10,Hamming,38.57,9
0.75,0.9,1,2.5,10,Hamming,39.46,9
0.75,0.95,1,2.5,10,Hamming,41.24,9
0.75,1,1,2.5,10,Hamming,41.97,9
0.75,0.5,0.5,3.5,10,Hamming,26.18,9
0.75,0.55,0.5,3.5,10,Hamming,27.95,9
0.75,0.6,0.5,3.5,10,Hamming,30.16,9
0.75,0.65,0.5,3.5,10,Hamming,31.76,9
0.75,0.7,0.5,3.5,10,Hamming,34.09,9
0.75,0.75,0.5,3.5,10,Hamming,34.48,9
0.75,0.8,0.5,3.5,10,Hamming,35.67,9
0.75,0.8500000000000001,0.5,3.5,10,Hamming,38.43,9
0.75,0.9,0.5,3.5,10,Hamming,40.42,9
0.75,0.95,0.5,3.5,10,Hamming,39.88,9
0.75,1,0.5,3.5,10,Hamming,40.78,9
0.75,0.5,0.55,3.5,10,Hamming,25.92,9
0.75,0.55,0.55,3.5,10,Hamming,28.35,9
0.75,0.6,0.55,3.5,10,Hamming,28.59,9
0.75,0.65,0.55,3.5,10,Hamming,32.61,9
0.75,0.7,0.55,3.5,10,Hamming,33.88,9
0.75,0.75,0.55,3.5,10,Hamming,32.05,9
0.75,0.8,0.55,3.5,10,Hamming,36.81,9
0.75,0.8500000000000001,0.55,3.5,10,Hamming,38.07,9
0.75,0.9,0.55,3.5,10,Hamming,39.11,9
0.75,0.95,0.55,3.5,10,Hamming,40.96,9
0.75,1,0.55,3.5,10,Hamming,41.81,9
0.75,0.5,0.6,3.5,10,Hamming,26.62,9
0.75,0.55,0.6,3.5,10,Hamming,28.73,9
0.75,0.6,0.6,3.5,10,Hamming,29.57,9
0.75,0.65,0.6,3.5,10,Hamming,33.16,9
0.75,0.7,0.6,3.5,10,Hamming,32.7,9
0.75,0.75,0.6,3.5,10,Hamming,34.3,9
0.75,0.8,0.6,3.5,10,Hamming,35.9,9
0.75,0.8500000000000001,0.6,3.5,10,Hamming,37.13,9
0.75,0.9,0.6,3.5,10,Hamming,38.34,9
0.75,0.95,0.6,3.5,10,Hamming,41,9
0.75,1,0.6,3.5,10,Hamming,40.5,9
0.75,0.5,0.65,3.5,10,Hamming,26.66,9
0.75,0.55,0.65,3.5,10,Hamming,30.09,9
0.75,0.6,0.65,3.5,10,Hamming,29.43,9
0.75,0.65,0.65,3.5,10,Hamming,32.48,9
0.75,0.7,0.65,3.5,10,Hamming,32.27,9
0.75,0.75,0.65,3.5,10,Hamming,35.75,9
0.75,0.8,0.65,3.5,10,Hamming,36.63,9
0.75,0.8500000000000001,0.65,3.5,10,Hamming,38.07,9
0.75,0.9,0.65,3.5,10,Hamming,38.26,9
0.75,0.95,0.65,3.5,10,Hamming,40.5,9
0.75,1,0.65,3.5,10,Hamming,41.22,9
0.75,0.5,0.7,3.5,10,Hamming,26.62,9
0.75,0.55,0.7,3.5,10,Hamming,28.7,9
0.75,0.6,0.7,3.5,10,Hamming,29.08,9
0.75,0.65,0.7,3.5,10,Hamming,31.54,9
0.75,0.7,0.7,3.5,10,Hamming,33.45,9
0.75,0.75,0.7,3.5,10,Hamming,34.36,9
0.75,0.8,0.7,3.5,10,Hamming,37.51,9
0.75,0.8500000000000001,0.7,3.5,10,Hamming,38.63,9
0.75,0.9,0.7,3.5,10,Hamming,39.49,9
0.75,0.95,0.7,3.5,10,Hamming,41.8,9
0.75,1,0.7,3.5,10,Hamming,42.38,9
0.75,0.5,0.75,3.5,10,Hamming,26.03,9
0.75,0.55,0.75,3.5,10,Hamming,28.7,9
0.75,0.6,0.75,3.5,10,Hamming,30.84,9
0.75,0.65,0.75,3.5,10,Hamming,33.05,9
0.75,0.7,0.75,3.5,10,Hamming,34.9,9
0.75,0.75,0.75,3.5,10,Hamming,34.28,9
0.75,0.8,0.75,3.5,10,Hamming,36.75,9
0.75,0.8500000000000001,0.75,3.5,10,Hamming,37.67,9
0.75,0.9,0.75,3.5,10,Hamming,39.93,9
0.75,0.95,0.75,3.5,10,Hamming,41.38,9
0.75,1,0.75,3.5,10,Hamming,41.59,9
0.75,0.5,0.8,3.5,10,Hamming,27.22,9
0.75,0.55,0.8,3.5,10,Hamming,27.8,9
0.75,0.6,0.8,3.5,10,Hamming,30.43,9
0.75,0.65,0.8,3.5,10,Hamming,31.04,9
0.75,0.7,0.8,3.5,10,Hamming,33.63,9
0.75,0.75,0.8,3.5,10,Hamming,34.39,9
0.75,0.8,0.8,3.5,10,Hamming,37.48,9
0.75,0.8500000000000001,0.8,3.5,10,Hamming,37.77,9
0.75,0.9,0.8,3.5,10,Hamming,40.07,9
0.75,0.95,0.8,3.5,10,Hamming,41.52,9
0.75,1,0.8,3.5,10,Hamming,41.82,9
0.75,0.5,0.8500000000000001,3.5,10,Hamming,27.84,9
0.75,0.55,0.8500000000000001,3.5,10,Hamming,30.34,9
0.75,0.6,0.8500000000000001,3.5,10,Hamming,29.45,9
0.75,0.65,0.8500000000000001,3.5,10,Hamming,31.91,9
0.75,0.7,0.8500000000000001,3.5,10,Hamming,32.11,9
0.75,0.75,0.8500000000000001,3.5,10,Hamming,34.92,9
0.75,0.8,0.8500000000000001,3.5,10,Hamming,35.61,9
0.75,0.8500000000000001,0.8500000000000001,3.5,10,Hamming,37.59,9
0.75,0.9,0.8500000000000001,3.5,10,Hamming,40.5,9
0.75,0.95,0.8500000000000001,3.5,10,Hamming,39.44,9
0.75,1,0.8500000000000001,3.5,10,Hamming,41.53,9
0.75,0.5,0.9,3.5,10,Hamming,27.53,9
0.75,0.55,0.9,3.5,10,Hamming,28.12,9
0.75,0.6,0.9,3.5,10,Hamming,30.13,9
0.75,0.65,0.9,3.5,10,Hamming,32.55,9
0.75,0.7,0.9,3.5,10,Hamming,33.93,9
0.75,0.75,0.9,3.5,10,Hamming,34.1,9
0.75,0.8,0.9,3.5,10,Hamming,36.87,9
0.75,0.8500000000000001,0.9,3.5,10,Hamming,38.41,9
0.75,0.9,0.9,3.5,10,Hamming,38.87,9
0.75,0.95,0.9,3.5,10,Hamming,41.08,9
0.75,1,0.9,3.5,10,Hamming,41.79,9
