p,qE,qL,q_cutoff,eMaxScore,n,score_method
0.75,0.95,0.8,4.5,134.4000000000001,1,ESPN
0.75,0.95,0.8,4.5,151.4231831909655,5,ESPN
0.75,0.95,0.8,4.5,155.8847721249213,10,ESPN
0.75,0.95,0.8,4.5,164.4640640970895,100,ESPN
0.75,0.95,0.8,4.5,169.10339303851114,1000,ESPN
0.75,0.95,0.8,4.5,172.51309651633875,10000,ESPN
0.75,1,0.8,4.5,137.60000000000008,1,ESPN
0.75,1,0.8,4.5,152.26721592934405,5,ESPN
0.75,1,0.8,4.5,155.72779787435823,10,ESPN
0.75,1,0.8,4.5,159.8008389310164,100,ESPN
0.75,1,0.8,4.5,159.99991878950402,1000,ESPN
0.75,1,0.8,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.8500000000000001,4.5,107.20000000000022,1,ESPN
0.75,0.5,0.8500000000000001,4.5,126.78488563655188,5,ESPN
0.75,0.5,0.8500000000000001,4.5,132.70842075064172,10,ESPN
0.75,0.5,0.8500000000000001,4.5,146.9314689621443,100,ESPN
0.75,0.5,0.8500000000000001,4.5,156.01271957167103,1000,ESPN
0.75,0.5,0.8500000000000001,4.5,162.50013017142427,10000,ESPN
0.75,0.55,0.8500000000000001,4.5,110.4000000000002,1,ESPN
0.75,0.55,0.8500000000000001,4.5,129.9194959161722,5,ESPN
0.75,0.55,0.8500000000000001,4.5,135.80301227095154,10,ESPN
0.75,0.55,0.8500000000000001,4.5,149.86906040795895,100,ESPN
0.75,0.55,0.8500000000000001,4.5,158.76007959711058,1000,ESPN
0.75,0.55,0.8500000000000001,4.5,165.04763306177125,10000,ESPN
0.75,0.6,0.8500000000000001,4.5,113.60000000000016,1,ESPN
0.75,0.6,0.8500000000000001,4.5,132.96187560503935,5,ESPN
0.75,0.6,0.8500000000000001,4.5,138.775510612722,10,ESPN
0.75,0.6,0.8500000000000001,4.5,152.605444555574,100,ESPN
0.75,0.6,0.8500000000000001,4.5,161.25044051937678,1000,ESPN
0.75,0.6,0.8500000000000001,4.5,167.30383055138776,10000,ESPN
0.75,0.65,0.8500000000000001,4.5,116.80000000000015,1,ESPN
0.75,0.65,0.8500000000000001,4.5,135.9095213302761,5,ESPN
0.75,0.65,0.8500000000000001,4.5,141.62282844631494,10,ESPN
0.75,0.65,0.8500000000000001,4.5,155.13520923599623,100,ESPN
0.75,0.65,0.8500000000000001,4.5,163.47715457208588,1000,ESPN
0.75,0.65,0.8500000000000001,4.5,169.26375501579528,10000,ESPN
0.75,0.7,0.8500000000000001,4.5,120.00000000000014,1,ESPN
0.75,0.7,0.8500000000000001,4.5,138.7575584040963,5,ESPN
0.75,0.7,0.8500000000000001,4.5,144.33871216007338,10,ESPN
0.75,0.7,0.8500000000000001,4.5,157.44658142275694,100,ESPN
0.75,0.7,0.8500000000000001,4.5,165.42517887902306,1000,ESPN
0.75,0.7,0.8500000000000001,4.5,170.913726495803,10000,ESPN
0.75,0.75,0.8500000000000001,4.5,123.20000000000012,1,ESPN
0.75,0.75,0.8500000000000001,4.5,141.49782643492236,5,ESPN
0.75,0.75,0.8500000000000001,4.5,146.91253641393672,10,ESPN
0.75,0.75,0.8500000000000001,4.5,159.51893448403254,100,ESPN
0.75,0.75,0.8500000000000001,4.5,167.06822119785895,1000,ESPN
0.75,0.75,0.8500000000000001,4.5,172.22855244588615,10000,ESPN
0.75,0.8,0.8500000000000001,4.5,126.4000000000001,1,ESPN
0.75,0.8,0.8500000000000001,4.5,144.11688326743393,5,ESPN
0.75,0.8,0.8500000000000001,4.5,149.32669376753657,10,ESPN
0.75,0.8,0.8500000000000001,4.5,161.3175472838597,100,ESPN
0.75,0.8,0.8500000000000001,4.5,168.36267408065402,1000,ESPN
0.75,0.8,0.8500000000000001,4.5,173.16510883705757,10000,ESPN
0.75,0.8500000000000001,0.8500000000000001,4.5,129.6000000000001,1,ESPN
0.75,0.8500000000000001,0.8500000000000001,4.5,146.5910614736258,5,ESPN
0.75,0.8500000000000001,0.8500000000000001,4.5,151.55032312964903,10,ESPN
0.75,0.8500000000000001,0.8500000000000001,4.5,162.78196272936754,100,ESPN
0.75,0.8500000000000001,0.8500000000000001,4.5,169.2337364534029,1000,ESPN
0.75,0.8500000000000001,0.8500000000000001,4.5,173.6469027232341,10000,ESPN
0.75,0.9,0.8500000000000001,4.5,132.8000000000001,1,ESPN
0.75,0.9,0.8500000000000001,4.5,148.87081579020995,5,ESPN
0.75,0.9,0.8500000000000001,4.5,153.52030345983331,10,ESPN
0.75,0.9,0.8500000000000001,4.5,163.79471506901177,100,ESPN
0.75,0.9,0.8500000000000001,4.5,169.536659022842,1000,ESPN
0.75,0.9,0.8500000000000001,4.5,173.51968823214287,10000,ESPN
0.75,0.95,0.8500000000000001,4.5,136.00000000000009,1,ESPN
0.75,0.95,0.8500000000000001,4.5,150.80707524075297,5,ESPN
0.75,0.95,0.8500000000000001,4.5,155.05261426713383,10,ESPN
0.75,0.95,0.8500000000000001,4.5,164.0512303552689,100,ESPN
0.75,0.95,0.8500000000000001,4.5,168.89416389521006,1000,ESPN
0.75,0.95,0.8500000000000001,4.5,172.3645310033801,10000,ESPN
0.75,1,0.8500000000000001,4.5,139.20000000000007,1,ESPN
0.75,1,0.8500000000000001,4.5,151.22467619294164,5,ESPN
0.75,1,0.8500000000000001,4.5,154.59870281555965,10,ESPN
0.75,1,0.8500000000000001,4.5,159.49183267585153,100,ESPN
0.75,1,0.8500000000000001,4.5,159.99149415269576,1000,ESPN
0.75,1,0.8500000000000001,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.9,4.5,108.8000000000002,1,ESPN
0.75,0.5,0.9,4.5,126.45219694954554,5,ESPN
0.75,0.5,0.9,4.5,131.98133792856083,10,ESPN
0.75,0.5,0.9,4.5,146.03071846885473,100,ESPN
0.75,0.5,0.9,4.5,155.24594163310763,1000,ESPN
0.75,0.5,0.9,4.5,161.9138635222633,10000,ESPN
0.75,0.55,0.9,4.5,112.00000000000018,1,ESPN
0.75,0.55,0.9,4.5,129.57713937049837,5,ESPN
0.75,0.55,0.9,4.5,135.06260564807877,10,ESPN
0.75,0.55,0.9,4.5,148.96309324742225,100,ESPN
0.75,0.55,0.9,4.5,157.99830952487923,1000,ESPN
0.75,0.55,0.9,4.5,164.47474853101397,10000,ESPN
0.75,0.6,0.9,4.5,115.20000000000016,1,ESPN
0.75,0.6,0.9,4.5,132.59998290538192,5,ESPN
0.75,0.6,0.9,4.5,138.01237773296134,10,ESPN
0.75,0.6,0.9,4.5,151.69483411802003,100,ESPN
0.75,0.6,0.9,4.5,160.4975236920805,1000,ESPN
0.75,0.6,0.9,4.5,166.7480880504922,10000,ESPN
0.75,0.65,0.9,4.5,118.40000000000016,1,ESPN
0.75,0.65,0.9,4.5,135.51731976112947,5,ESPN
0.75,0.65,0.9,4.5,140.82683860514305,10,ESPN
0.75,0.65,0.9,4.5,154.22126571072843,100,ESPN
0.75,0.65,0.9,4.5,162.7377623910615,1000,ESPN
0.75,0.65,0.9,4.5,168.72900538960852,10000,ESPN
0.75,0.7,0.9,4.5,121.60000000000012,1,ESPN
0.75,0.7,0.9,4.5,138.3226382041055,5,ESPN
0.75,0.7,0.9,4.5,143.49846672267617,10,ESPN
0.75,0.7,0.9,4.5,156.53175275126048,100,ESPN
0.75,0.7,0.9,4.5,164.70514869486888,1000,ESPN
0.75,0.7,0.9,4.5,170.403902100471,10000,ESPN
0.75,0.75,0.9,4.5,124.80000000000013,1,ESPN
0.75,0.75,0.9,4.5,141.00504929335472,5,ESPN
0.75,0.75,0.9,4.5,146.01461107934793,10,ESPN
0.75,0.75,0.9,4.5,158.60740551127918,100,ESPN
0.75,0.75,0.9,4.5,166.3750440402284,1000,ESPN
0.75,0.75,0.9,4.5,171.74767080678183,10000,ESPN
0.75,0.8,0.9,4.5,128.0000000000001,1,ESPN
0.75,0.8,0.9,4.5,143.54654147736483,5,ESPN
0.75,0.8,0.9,4.5,148.35447469063982,10,ESPN
0.75,0.8,0.9,4.5,160.41605428799983,100,ESPN
0.75,0.8,0.9,4.5,167.70614313741845,1000,ESPN
0.75,0.8,0.9,4.5,172.7173482473781,10000,ESPN
0.75,0.8500000000000001,0.9,4.5,131.2000000000001,1,ESPN
0.75,0.8500000000000001,0.9,4.5,145.9153637216482,5,ESPN
0.75,0.8500000000000001,0.9,4.5,150.482098765517,10,ESPN
0.75,0.8500000000000001,0.9,4.5,161.90066871435226,100,ESPN
0.75,0.8500000000000001,0.9,4.5,168.62661610235517,1000,ESPN
0.75,0.8500000000000001,0.9,4.5,173.23683606719786,10000,ESPN
0.75,0.9,0.9,4.5,134.4000000000001,1,ESPN
0.75,0.9,0.9,4.5,148.04608774057522,5,ESPN
0.75,0.9,0.9,4.5,152.32589437052206,10,ESPN
0.75,0.9,0.9,4.5,162.9477908121218,100,ESPN
0.75,0.9,0.9,4.5,168.99547898442412,1000,ESPN
0.75,0.9,0.9,4.5,173.1530614764558,10000,ESPN
0.75,0.95,0.9,4.5,137.60000000000008,1,ESPN
0.75,0.95,0.9,4.5,149.75090783971808,5,ESPN
0.75,0.95,0.9,4.5,153.6844055930923,10,ESPN
0.75,0.95,0.9,4.5,163.25794131871194,100,ESPN
0.75,0.95,0.9,4.5,168.44354099899527,1000,ESPN
0.75,0.95,0.9,4.5,172.05132109497944,10000,ESPN
0.75,1,0.9,4.5,140.80000000000007,1,ESPN
0.75,1,0.9,4.5,149.63250848771204,5,ESPN
0.75,1,0.9,4.5,152.8110940625511,10,ESPN
0.75,1,0.9,4.5,158.82439985283045,100,ESPN
0.75,1,0.9,4.5,159.9078095568462,1000,ESPN
0.75,1,0.9,4.5,159.99998870666354,10000,ESPN
0.75,0.5,0.95,4.5,110.40000000000018,1,ESPN
0.75,0.5,0.95,4.5,125.7948486057318,5,ESPN
0.75,0.5,0.95,4.5,130.7523775748939,10,ESPN
0.75,0.5,0.95,4.5,144.26158200758928,100,ESPN
0.75,0.5,0.95,4.5,153.67520339119514,1000,ESPN
0.75,0.5,0.95,4.5,160.60185058687125,10000,ESPN
0.75,0.55,0.95,4.5,113.60000000000016,1,ESPN
0.75,0.55,0.95,4.5,128.90720380996356,5,ESPN
0.75,0.55,0.95,4.5,133.81434692705133,10,ESPN
0.75,0.55,0.95,4.5,147.18390550333356,100,ESPN
0.75,0.55,0.95,4.5,156.4335978437075,1000,ESPN
0.75,0.55,0.95,4.5,163.184909762679,10000,ESPN
0.75,0.6,0.95,4.5,116.80000000000015,1,ESPN
0.75,0.6,0.95,4.5,131.90488362329918,5,ESPN
0.75,0.6,0.95,4.5,136.73056659859537,10,ESPN
0.75,0.6,0.95,4.5,149.9065101867465,100,ESPN
0.75,0.6,0.95,4.5,158.94402308012906,1000,ESPN
0.75,0.6,0.95,4.5,165.4875262907752,10000,ESPN
0.75,0.65,0.95,4.5,120.00000000000011,1,ESPN
0.75,0.65,0.95,4.5,134.7832463348477,5,ESPN
0.75,0.65,0.95,4.5,139.49588392681883,10,ESPN
0.75,0.65,0.95,4.5,152.4261663960644,100,ESPN
0.75,0.65,0.95,4.5,161.2017442343643,1000,ESPN
0.75,0.65,0.95,4.5,167.50564121125518,10000,ESPN
0.75,0.7,0.95,4.5,123.20000000000012,1,ESPN
0.75,0.7,0.95,4.5,137.53356538102437,5,ESPN
0.75,0.7,0.95,4.5,142.10045180558757,10,ESPN
0.75,0.7,0.95,4.5,154.7345258405926,100,ESPN
0.75,0.7,0.95,4.5,163.19415957865294,1000,ESPN
0.75,0.7,0.95,4.5,169.22667150753034,10000,ESPN
0.75,0.75,0.95,4.5,126.4000000000001,1,ESPN
0.75,0.75,0.95,4.5,140.1412789204494,5,ESPN
0.75,0.75,0.95,4.5,144.5278733594579,10,ESPN
0.75,0.75,0.95,4.5,156.8164026020213,100,ESPN
0.75,0.75,0.95,4.5,164.89828524750646,1000,ESPN
0.75,0.75,0.95,4.5,170.62654241665768,10000,ESPN
0.75,0.8,0.95,4.5,129.60000000000008,1,ESPN
0.75,0.8,0.95,4.5,142.58226155715388,5,ESPN
0.75,0.8,0.95,4.5,146.75133849631283,10,ESPN
0.75,0.8,0.95,4.5,158.6457731009542,100,ESPN
0.75,0.8,0.95,4.5,166.27580423959435,1000,ESPN
0.75,0.8,0.95,4.5,171.66311809790204,10000,ESPN
0.75,0.8500000000000001,0.95,4.5,132.8000000000001,1,ESPN
0.75,0.8500000000000001,0.95,4.5,144.81403869589033,5,ESPN
0.75,0.8500000000000001,0.95,4.5,148.7248747691316,10,ESPN
0.75,0.8500000000000001,0.95,4.5,160.17571864221378,100,ESPN
0.75,0.8500000000000001,0.95,4.5,167.26181551650916,1000,ESPN
0.75,0.8500000000000001,0.95,4.5,172.26114642028048,10000,ESPN
0.75,0.9,0.95,4.5,136.00000000000009,1,ESPN
0.75,0.9,0.95,4.5,146.7503189323136,5,ESPN
0.75,0.9,0.95,4.5,150.3589220205193,10,ESPN
0.75,0.9,0.95,4.5,161.3086458528413,100,ESPN
0.75,0.9,0.95,4.5,167.73203639633743,1000,ESPN
0.75,0.9,0.95,4.5,172.26994997150118,10000,ESPN
0.75,0.95,0.95,4.5,139.20000000000005,1,ESPN
0.75,0.95,0.95,4.5,148.15283432151938,5,ESPN
0.75,0.95,0.95,4.5,151.4120915686705,10,ESPN
0.75,0.95,0.95,4.5,161.7718159681878,100,ESPN
0.75,0.95,0.95,4.5,167.3600314321925,1000,ESPN
0.75,0.95,0.95,4.5,171.2812895568768,10000,ESPN
0.75,1,0.95,4.5,142.40000000000006,1,ESPN
0.75,1,0.95,4.5,147.3283493755197,5,ESPN
0.75,1,0.95,4.5,149.7562030022694,10,ESPN
0.75,1,0.95,4.5,157.73306983190608,100,ESPN
0.75,1,0.95,4.5,159.56879908868137,1000,ESPN
0.75,1,0.95,4.5,159.92837939672347,10000,ESPN
0.75,0.5,1,4.5,112.00000000000016,1,ESPN
0.75,0.5,1,4.5,124.75409368431868,5,ESPN
0.75,0.5,1,4.5,128.79171798592336,10,ESPN
0.75,0.5,1,4.5,138.68720177535886,100,ESPN
0.75,0.5,1,4.5,145.49046795814948,1000,ESPN
0.75,0.5,1,4.5,150.6085459425603,10000,ESPN
0.75,0.55,1,4.5,115.20000000000012,1,ESPN
0.75,0.55,1,4.5,127.84988863406537,5,ESPN
0.75,0.55,1,4.5,131.8231422447525,10,ESPN
0.75,0.55,1,4.5,141.49422991258163,100,ESPN
0.75,0.55,1,4.5,148.0824449357927,1000,ESPN
0.75,0.55,1,4.5,153.00374533181346,10000,ESPN
0.75,0.6,1,4.5,118.40000000000012,1,ESPN
0.75,0.6,1,4.5,130.81450991470354,5,ESPN
0.75,0.6,1,4.5,134.68438232906027,10,ESPN
0.75,0.6,1,4.5,144.0507225384697,100,ESPN
0.75,0.6,1,4.5,150.3856057232004,1000,ESPN
0.75,0.6,1,4.5,155.09052772925097,10000,ESPN
0.75,0.65,1,4.5,121.60000000000012,1,ESPN
0.75,0.65,1,4.5,133.6415617556636,5,ESPN
0.75,0.65,1,4.5,137.36738096053966,10,ESPN
0.75,0.65,1,4.5,146.34806066910497,100,ESPN
0.75,0.65,1,4.5,152.3941960568697,1000,ESPN
0.75,0.65,1,4.5,156.8662741162516,10000,ESPN
0.75,0.7,1,4.5,124.8000000000001,1,ESPN
0.75,0.7,1,4.5,136.3191775404399,5,ESPN
0.75,0.7,1,4.5,139.857182754574,10,ESPN
0.75,0.7,1,4.5,148.36922461667766,100,ESPN
0.75,0.7,1,4.5,154.09382738806772,1000,ESPN
0.75,0.7,1,4.5,158.31959825745236,10000,ESPN
0.75,0.75,1,4.5,128.00000000000009,1,ESPN
0.75,0.75,1,4.5,138.82758843827162,5,ESPN
0.75,0.75,1,4.5,142.12898609740887,10,ESPN
0.75,0.75,1,4.5,150.08599372271118,100,ESPN
0.75,0.75,1,4.5,155.45867686168646,1000,ESPN
0.75,0.75,1,4.5,159.4274848501941,10000,ESPN
0.75,0.8,1,4.5,131.20000000000007,1,ESPN
0.75,0.8,1,4.5,141.1339943178146,5,ESPN
0.75,0.8,1,4.5,144.14203539195748,10,ESPN
0.75,0.8,1,4.5,151.45313362997254,100,ESPN
0.75,0.8,1,4.5,156.44511669905148,1000,ESPN
0.75,0.8,1,4.5,160.14855300067302,10000,ESPN
0.75,0.8500000000000001,1,4.5,134.4000000000001,1,ESPN
0.75,0.8500000000000001,1,4.5,143.1806616242825,5,ESPN
0.75,0.8500000000000001,1,4.5,145.82589931788323,10,ESPN
0.75,0.8500000000000001,1,4.5,152.3952474123652,100,ESPN
0.75,0.8500000000000001,1,4.5,156.97646124755576,1000,ESPN
0.75,0.8500000000000001,1,4.5,160.40661969810105,10000,ESPN
0.75,0.9,1,4.5,137.60000000000008,1,ESPN
0.75,0.9,1,4.5,144.8513649292484,5,ESPN
0.75,0.9,1,4.5,147.04355399239682,10,ESPN
0.75,0.9,1,4.5,152.77015943239945,100,ESPN
0.75,0.9,1,4.5,156.89937353242436,1000,ESPN
0.75,0.9,1,4.5,160.04303681211584,10000,ESPN
0.75,0.95,1,4.5,140.80000000000007,1,ESPN
0.75,0.95,1,4.5,145.83479431456442,5,ESPN
0.75,0.95,1,4.5,147.4406125145082,10,ESPN
0.75,0.95,1,4.5,152.22142153577397,100,ESPN
0.75,0.95,1,4.5,155.80066270188402,1000,ESPN
0.75,0.95,1,4.5,158.6144924755306,10000,ESPN
0.75,1,1,4.5,144.00000000000006,1,ESPN
0.75,1,1,4.5,144.00000000000006,5,ESPN
0.75,1,1,4.5,144.00000000000006,10,ESPN
0.75,1,1,4.5,144.00000000000006,100,ESPN
0.75,1,1,4.5,144.00000000000006,1000,ESPN
0.75,1,1,4.5,144.00000000000006,10000,ESPN
0.75,0.5,0.5,5.5,96.00000000000028,1,ESPN
0.75,0.5,0.5,5.5,122.18487280848112,5,ESPN
0.75,0.5,0.5,5.5,129.78978650035816,10,ESPN
0.75,0.5,0.5,5.5,145.93775181333615,100,ESPN
0.75,0.5,0.5,5.5,155.4459863392305,1000,ESPN
0.75,0.5,0.5,5.5,162.04613582059312,10000,ESPN
0.75,0.55,0.5,5.5,100.00000000000024,1,ESPN
0.75,0.55,0.5,5.5,126.08439716973812,5,ESPN
0.75,0.55,0.5,5.5,133.6064042774166,10,ESPN
0.75,0.55,0.5,5.5,149.36280521669764,100,ESPN
0.75,0.55,0.5,5.5,158.5175732389264,1000,ESPN
0.75,0.55,0.5,5.5,164.82875541501326,10000,ESPN
0.75,0.6,0.5,5.5,104.0000000000002,1,ESPN
0.75,0.6,0.5,5.5,129.8521943774059,5,ESPN
0.75,0.6,0.5,5.5,137.23433529553864,10,ESPN
0.75,0.6,0.5,5.5,152.4798870638889,100,ESPN
0.75,0.6,0.5,5.5,161.2451061222502,1000,ESPN
0.75,0.6,0.5,5.5,167.25425664836098,10000,ESPN
0.75,0.65,0.5,5.5,108.0000000000002,1,ESPN
0.75,0.65,0.5,5.5,133.48542089474563,5,ESPN
0.75,0.65,0.5,5.5,140.66634962098527,10,ESPN
0.75,0.65,0.5,5.5,155.28017678052694,100,ESPN
0.75,0.65,0.5,5.5,163.62480716027594,1000,ESPN
0.75,0.65,0.5,5.5,169.32260408875962,10000,ESPN
0.75,0.7,0.5,5.5,112.00000000000016,1,ESPN
0.75,0.7,0.5,5.5,136.9776782383533,5,ESPN
0.75,0.7,0.5,5.5,143.88771397634622,10,ESPN
0.75,0.7,0.5,5.5,157.7450215998634,100,ESPN
0.75,0.7,0.5,5.5,165.6427250437675,1000,ESPN
0.75,0.7,0.5,5.5,171.02330500377542,10000,ESPN
0.75,0.75,0.5,5.5,116.00000000000016,1,ESPN
0.75,0.75,0.5,5.5,140.3170506268993,5,ESPN
0.75,0.75,0.5,5.5,146.872526986673,10,ESPN
0.75,0.75,0.5,5.5,159.84270751976374,100,ESPN
0.75,0.75,0.5,5.5,167.27133318731177,1000,ESPN
0.75,0.75,0.5,5.5,172.33207433644523,10000,ESPN
0.75,0.8,0.5,5.5,120.00000000000014,1,ESPN
0.75,0.8,0.5,5.5,143.48157517586904,5,ESPN
0.75,0.8,0.5,5.5,149.57616303817872,10,ESPN
0.75,0.8,0.5,5.5,161.52136322455337,100,ESPN
0.75,0.8,0.5,5.5,168.46176797164327,1000,ESPN
0.75,0.8,0.5,5.5,173.20288989861334,10000,ESPN
0.75,0.8500000000000001,0.5,5.5,124.00000000000011,1,ESPN
0.75,0.8500000000000001,0.5,5.5,146.42809143485022,5,ESPN
0.75,0.8500000000000001,0.5,5.5,151.9182070393418,10,ESPN
0.75,0.8500000000000001,0.5,5.5,162.69252380255122,100,ESPN
0.75,0.8500000000000001,0.5,5.5,169.12507547474547,1000,ESPN
0.75,0.8500000000000001,0.5,5.5,173.5485007214582,10000,ESPN
0.75,0.9,0.5,5.5,128.0000000000001,1,ESPN
0.75,0.9,0.5,5.5,149.06076809857302,5,ESPN
0.75,0.9,0.5,5.5,153.73587647830036,10,ESPN
0.75,0.9,0.5,5.5,163.1854505440968,100,ESPN
0.75,0.9,0.5,5.5,169.0767153877985,1000,ESPN
0.75,0.9,0.5,5.5,173.18333351302016,10000,ESPN
0.75,0.95,0.5,5.5,132.00000000000009,1,ESPN
0.75,0.95,0.5,5.5,151.11367615727795,5,ESPN
0.75,0.95,0.5,5.5,154.6045985125295,10,ESPN
0.75,0.95,0.5,5.5,162.5351656628812,100,ESPN
0.75,0.95,0.5,5.5,167.76762709347645,1000,ESPN
0.75,0.95,0.5,5.5,171.57681092749414,10000,ESPN
0.75,1,0.5,5.5,136.00000000000006,1,ESPN
0.75,1,0.5,5.5,151.00000000000006,5,ESPN
0.75,1,0.5,5.5,151.96875000000003,10,ESPN
0.75,1,0.5,5.5,152.00000000000003,100,ESPN
0.75,1,0.5,5.5,152.00000000000003,1000,ESPN
0.75,1,0.5,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.55,5.5,96.80000000000024,1,ESPN
0.75,0.5,0.55,5.5,122.76164641036738,5,ESPN
0.75,0.5,0.55,5.5,130.23284030947636,10,ESPN
0.75,0.5,0.55,5.5,146.16513441150477,100,ESPN
0.75,0.5,0.55,5.5,155.59519340867084,1000,ESPN
0.75,0.5,0.55,5.5,162.15577216891555,10000,ESPN
0.75,0.55,0.55,5.5,100.80000000000022,1,ESPN
0.75,0.55,0.55,5.5,126.65828913676906,5,ESPN
0.75,0.55,0.55,5.5,134.0433103358315,10,ESPN
0.75,0.55,0.55,5.5,149.58256844581518,100,ESPN
0.75,0.55,0.55,5.5,158.6605943951736,1000,ESPN
0.75,0.55,0.55,5.5,164.93328636676137,10000,ESPN
0.75,0.6,0.55,5.5,104.8000000000002,1,ESPN
0.75,0.6,0.55,5.5,130.42024250933605,5,ESPN
0.75,0.6,0.55,5.5,137.66136732544183,10,ESPN
0.75,0.6,0.55,5.5,152.69093113815646,100,ESPN
0.75,0.6,0.55,5.5,161.38155252606148,1000,ESPN
0.75,0.6,0.55,5.5,167.35354214369468,10000,ESPN
0.75,0.65,0.55,5.5,108.80000000000018,1,ESPN
0.75,0.65,0.55,5.5,134.04421925818409,5,ESPN
0.75,0.65,0.55,5.5,141.0793599473119,10,ESPN
0.75,0.65,0.55,5.5,155.48150774780734,100,ESPN
0.75,0.65,0.55,5.5,163.7543757832697,1000,ESPN
0.75,0.65,0.55,5.5,169.4165659427055,10000,ESPN
0.75,0.7,0.55,5.5,112.80000000000015,1,ESPN
0.75,0.7,0.55,5.5,137.52304451222346,5,ESPN
0.75,0.7,0.55,5.5,144.28191403560945,10,ESPN
0.75,0.7,0.55,5.5,157.9357489946683,100,ESPN
0.75,0.7,0.55,5.5,165.76518925205843,1000,ESPN
0.75,0.7,0.55,5.5,171.111926379278,10000,ESPN
0.75,0.75,0.55,5.5,116.80000000000015,1,ESPN
0.75,0.75,0.55,5.5,140.84354540242316,5,ESPN
0.75,0.75,0.55,5.5,147.24222439220094,10,ESPN
0.75,0.75,0.55,5.5,160.02203727212253,100,ESPN
0.75,0.75,0.55,5.5,167.38653392957886,1000,ESPN
0.75,0.75,0.55,5.5,172.415400826637,10000,ESPN
0.75,0.8,0.55,5.5,120.80000000000014,1,ESPN
0.75,0.8,0.55,5.5,143.98175324540017,5,ESPN
0.75,0.8,0.55,5.5,149.9144156811899,10,ESPN
0.75,0.8,0.55,5.5,161.68856507396416,100,ESPN
0.75,0.8,0.55,5.5,168.5696015591531,1000,ESPN
0.75,0.8,0.55,5.5,173.28102825166195,10000,ESPN
0.75,0.8500000000000001,0.55,5.5,124.80000000000013,1,ESPN
0.75,0.8500000000000001,0.55,5.5,146.8912399318036,5,ESPN
0.75,0.8500000000000001,0.55,5.5,152.21626992980882,10,ESPN
0.75,0.8500000000000001,0.55,5.5,162.84684078551237,100,ESPN
0.75,0.8500000000000001,0.55,5.5,169.22547884648367,1000,ESPN
0.75,0.8500000000000001,0.55,5.5,173.6216056808489,10000,ESPN
0.75,0.9,0.55,5.5,128.8000000000001,1,ESPN
0.75,0.9,0.55,5.5,149.47045579403454,5,ESPN
0.75,0.9,0.55,5.5,153.98189343946075,10,ESPN
0.75,0.9,0.55,5.5,163.3260148656189,100,ESPN
0.75,0.9,0.55,5.5,169.16979739638242,1000,ESPN
0.75,0.9,0.55,5.5,173.25156615798875,10000,ESPN
0.75,0.95,0.55,5.5,132.80000000000007,1,ESPN
0.75,0.95,0.55,5.5,151.4411037904617,5,ESPN
0.75,0.95,0.55,5.5,154.77804383858924,10,ESPN
0.75,0.95,0.55,5.5,162.66427237333474,100,ESPN
0.75,0.95,0.55,5.5,167.8549867970929,1000,ESPN
0.75,0.95,0.55,5.5,171.63953989108833,10000,ESPN
0.75,1,0.55,5.5,136.80000000000007,1,ESPN
0.75,1,0.55,5.5,151.15450500000003,5,ESPN
0.75,1,0.55,5.5,151.97156423609067,10,ESPN
0.75,1,0.55,5.5,152.00000000000003,100,ESPN
0.75,1,0.55,5.5,152.00000000000003,1000,ESPN
0.75,1,0.55,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.6,5.5,97.60000000000024,1,ESPN
0.75,0.5,0.6,5.5,123.20566616780728,5,ESPN
0.75,0.5,0.6,5.5,130.5544776196034,10,ESPN
0.75,0.5,0.6,5.5,146.33368350902344,100,ESPN
0.75,0.5,0.6,5.5,155.70832379974885,1000,ESPN
0.75,0.5,0.6,5.5,162.23979926268848,10000,ESPN
0.75,0.55,0.6,5.5,101.60000000000024,1,ESPN
0.75,0.55,0.6,5.5,127.09831874554844,5,ESPN
0.75,0.55,0.6,5.5,134.35849172173062,10,ESPN
0.75,0.55,0.6,5.5,149.74520797357482,100,ESPN
0.75,0.55,0.6,5.5,158.7689413723806,1000,ESPN
0.75,0.55,0.6,5.5,165.01335254176678,10000,ESPN
0.75,0.6,0.6,5.5,105.6000000000002,1,ESPN
0.75,0.6,0.6,5.5,130.85267021570905,5,ESPN
0.75,0.6,0.6,5.5,137.9667776757707,10,ESPN
0.75,0.6,0.6,5.5,152.84693107634462,100,ESPN
0.75,0.6,0.6,5.5,161.48484738694503,1000,ESPN
0.75,0.6,0.6,5.5,167.429551224452,10000,ESPN
0.75,0.65,0.6,5.5,109.6000000000002,1,ESPN
0.75,0.65,0.6,5.5,134.46495390401518,5,ESPN
0.75,0.65,0.6,5.5,141.3714550304899,10,ESPN
0.75,0.65,0.6,5.5,155.63022179162851,100,ESPN
0.75,0.65,0.6,5.5,163.852414920702,1000,ESPN
0.75,0.65,0.6,5.5,169.48846945134716,10000,ESPN
0.75,0.7,0.6,5.5,113.60000000000016,1,ESPN
0.75,0.7,0.6,5.5,137.92717736198694,5,ESPN
0.75,0.7,0.6,5.5,144.55683236520912,10,ESPN
0.75,0.7,0.6,5.5,158.0766114165703,100,ESPN
