wp,n,k,p,q,r
0.047559793747780105,100000,1000,0.75,0.35000000000000003,0.95
0.10229429635988017,1000000,1000,0.75,0.35000000000000003,0.95
0.18590602919501653,10000000,1000,0.75,0.35000000000000003,0.95
0.2959550178976283,100000000,1000,0.75,0.35000000000000003,0.95
6.358154195012284e-6,1,10000,0.75,0.35000000000000003,0.95
5.906678182451478e-5,10,10000,0.75,0.35000000000000003,0.95
4.411627495564711e-4,100,10000,0.75,0.35000000000000003,0.95
0.00235302609290518,1000,10000,0.75,0.35000000000000003,0.95
0.009053615877965415,10000,10000,0.75,0.35000000000000003,0.95
0.02650228208297739,100000,10000,0.75,0.35000000000000003,0.95
0.062080570160517753,1000000,10000,0.75,0.35000000000000003,0.95
0.12246394381032624,10000000,10000,0.75,0.35000000000000003,0.95
0.21041331184626505,100000000,10000,0.75,0.35000000000000003,0.95
2.530268045826041e-6,1,100000,0.75,0.35000000000000003,0.95
2.3922148656928302e-5,10,100000,0.75,0.35000000000000003,0.95
1.8851921492556587e-4,100,100000,0.75,0.35000000000000003,0.95
0.0010873055627083515,1000,100000,0.75,0.35000000000000003,0.95
0.004555228058023994,10000,100000,0.75,0.35000000000000003,0.95
0.0145868641127712,100000,100000,0.75,0.35000000000000003,0.95
0.03736019939738501,1000000,100000,0.75,0.35000000000000003,0.95
0.07956078004473778,10000000,100000,0.75,0.35000000000000003,0.95
0.14572505057862079,100000000,100000,0.75,0.35000000000000003,0.95
1.033362452443749e-6,1,1000000,0.75,0.35000000000000003,0.95
9.895924894693298e-6,10,1000000,0.75,0.35000000000000003,0.95
8.143565324558119e-5,100,1000000,0.75,0.35000000000000003,0.95
5.055296737904584e-4,1000,1000000,0.75,0.35000000000000003,0.95
0.0022901100052561303,10000,1000000,0.75,0.35000000000000003,0.95
0.007922945328082171,100000,1000000,0.75,0.35000000000000003,0.95
0.022035913821806436,1000000,1000000,0.75,0.35000000000000003,0.95
0.05048754881852746,10000000,1000000,0.75,0.35000000000000003,0.95
0.09852812316418559,100000000,1000000,0.75,0.35000000000000003,0.95
4.2920085109486443e-7,1,10000000,0.75,0.35000000000000003,0.95
4.150751876630645e-6,10,10000000,0.75,0.35000000000000003,0.95
3.535856270269529e-5,100,10000000,0.75,0.35000000000000003,0.95
2.3404756477299975e-4,1000,10000000,0.75,0.35000000000000003,0.95
0.001144355622080928,10000,10000000,0.75,0.35000000000000003,0.95
0.004257304595073041,100000,10000000,0.75,0.35000000000000003,0.95
0.012717350533766093,1000000,10000000,0.75,0.35000000000000003,0.95
0.03133519540058636,10000000,10000000,0.75,0.35000000000000003,0.95
0.06542858857805775,100000000,10000000,0.75,0.35000000000000003,0.95
1.802255395531078e-7,1,100000000,0.75,0.35000000000000003,0.95
1.756297671788777e-6,10,100000000,0.75,0.35000000000000003,0.95
1.539825976039981e-5,100,100000000,0.75,0.35000000000000003,0.95
1.0769233817020625e-4,1000,100000000,0.75,0.35000000000000003,0.95
5.657020776212569e-4,10000,100000000,0.75,0.35000000000000003,0.95
0.002256625058082473,100000,100000000,0.75,0.35000000000000003,0.95
0.00721403018728817,1000000,100000000,0.75,0.35000000000000003,0.95
0.01911876488122209,10000000,100000000,0.75,0.35000000000000003,0.95
0.04264217021344904,100000000,100000000,0.75,0.35000000000000003,0.95
0.0018642764913023473,1,1,0.75,0.4,0.95
0.01369460322412226,10,1,0.75,0.4,0.95
0.06049085408821481,100,1,0.75,0.4,0.95
0.1656522402902252,1000,1,0.75,0.4,0.95
0.3237914820827896,10000,1,0.75,0.4,0.95
0.5033381690564086,100000,1,0.75,0.4,0.95
0.6688309107423456,1000000,1,0.75,0.4,0.95
0.7985932377669126,10000000,1,0.75,0.4,0.95
0.8874446612957902,100000000,1,0.75,0.4,0.95
2.844522762704159e-4,1,10,0.75,0.4,0.95
0.002421119555523638,10,10,0.75,0.4,0.95
0.01422373607657771,100,10,0.75,0.4,0.95
0.05320880731371143,1000,10,0.75,0.4,0.95
0.1373882162758775,10000,10,0.75,0.4,0.95
0.2694253632370718,100000,10,0.75,0.4,0.95
0.43143467983326517,1000000,10,0.75,0.4,0.95
0.5952612536315227,10000000,10,0.75,0.4,0.95
0.7355509272720668,100000000,10,0.75,0.4,0.95
8.304999139147363e-5,1,100,0.75,0.4,0.95
7.464410883206032e-4,10,100,0.75,0.4,0.95
0.005011206830454819,100,100,0.75,0.4,0.95
0.022259529449484786,1000,100,0.75,0.4,0.95
0.0680807876271862,10000,100,0.75,0.4,0.95
0.15544574396715452,100000,100,0.75,0.4,0.95
0.28431322218459604,1000000,100,0.75,0.4,0.95
0.43786460825387924,10000000,100,0.75,0.4,0.95
0.5936973169862451,100000000,100,0.75,0.4,0.95
2.9004457828127808e-5,1,1000,0.75,0.4,0.95
2.691476567268814e-4,10,1000,0.75,0.4,0.95
0.001977675827635855,100,1000,0.75,0.4,0.95
0.009982864464127153,1000,1000,0.75,0.4,0.95
0.034882017969252284,10000,1000,0.75,0.4,0.95
0.09037743235777781,100000,1000,0.75,0.4,0.95
0.18523213134869965,1000000,1000,0.75,0.4,0.95
0.31557948476837433,10000000,1000,0.75,0.4,0.95
0.4660071371233914,100000000,1000,0.75,0.4,0.95
1.0962669357514792e-5,1,10000,0.75,0.4,0.95
1.0386860850481933e-4,10,10000,0.75,0.4,0.95
8.152671775972527e-4,100,10000,0.75,0.4,0.95
0.004577206803202065,1000,10000,0.75,0.4,0.95
0.018012154471971967,10000,10000,0.75,0.4,0.95
0.052122918740620215,100000,10000,0.75,0.4,0.95
0.11792022739757475,1000000,10000,0.75,0.4,0.95
0.22081479811872168,10000000,10000,0.75,0.4,0.95
0.3538115021068963,100000000,10000,0.75,0.4,0.95
4.32954576315596e-6,1,100000,0.75,0.4,0.95
4.1634864368288636e-5,10,100000,0.75,0.4,0.95
3.4428667941844193e-4,100,100000,0.75,0.4,0.95
0.0021055574420657044,1000,100000,0.75,0.4,0.95
0.00917927458469707,10000,100000,0.75,0.4,0.95
0.02957469288170435,100000,100000,0.75,0.4,0.95
0.07368569190708832,1000000,100000,0.75,0.4,0.95
0.14999968643700146,10000000,100000,0.75,0.4,0.95
0.259318119881598,100000000,100000,0.75,0.4,0.95
1.7525001790135179e-6,1,1000000,0.75,0.4,0.95
1.7030623994291094e-5,10,1000000,0.75,0.4,0.95
1.4681121368907756e-4,100,1000000,0.75,0.4,0.95
9.699633800446528e-4,1000,1000000,0.75,0.4,0.95
0.004619714146258383,10000,1000000,0.75,0.4,0.95
0.016378813808872,100000,1000000,0.75,0.4,0.95
0.044938736401970124,1000000,1000000,0.75,0.4,0.95
0.09912243145691448,10000000,1000000,0.75,0.4,0.95
0.18453153270650868,100000000,1000000,0.75,0.4,0.95
7.200839295292823e-7,1,10000000,0.75,0.4,0.95
7.051059472253135e-6,10,10000000,0.75,0.4,0.95
6.277305635333979e-5,100,10000000,0.75,0.4,0.95
4.4386635443531303e-4,1000,10000000,0.75,0.4,0.95
0.002297973070368996,10000,10000000,0.75,0.4,0.95
0.008878192021404935,100000,10000000,0.75,0.4,0.95
0.026661175198501044,1000000,10000000,0.75,0.4,0.95
0.06372910951580484,10000000,10000000,0.75,0.4,0.95
0.12787258187570388,100000000,10000000,0.75,0.4,0.95
2.986326447659832e-7,1,100000000,0.75,0.4,0.95
2.9406215793015254e-6,10,100000000,0.75,0.4,0.95
2.6854845278317085e-5,100,100000000,0.75,0.4,0.95
2.0115096122128403e-4,1000,100000000,0.75,0.4,0.95
0.001126399847290911,10000,100000000,0.75,0.4,0.95
0.004718490716560204,100000,100000000,0.75,0.4,0.95
0.015403500646434358,1000000,100000000,0.75,0.4,0.95
0.03989993749609879,10000000,100000000,0.75,0.4,0.95
0.08621964939606692,100000000,100000000,0.75,0.4,0.95
0.0031963827825009492,1,1,0.75,0.45,0.95
0.02361265559867136,10,1,0.75,0.45,0.95
0.10194250810445005,100,1,0.75,0.45,0.95
0.2621735263864373,1000,1,0.75,0.45,0.95
0.47044011622394083,10000,1,0.75,0.45,0.95
0.667782470200277,100000,1,0.75,0.45,0.95
0.8160088108422806,1000000,1,0.75,0.45,0.95
0.9087287169117974,10000000,1,0.75,0.45,0.95
0.9593139458087313,100000000,1,0.75,0.45,0.95
4.927002859805039e-4,1,10,0.75,0.45,0.95
0.004268011187007198,10,10,0.75,0.45,0.95
0.025517068974782085,100,10,0.75,0.45,0.95
0.09377976141858507,1000,10,0.75,0.45,0.95
0.22902811817350952,10000,10,0.75,0.45,0.95
0.41446431371637427,100000,10,0.75,0.45,0.95
0.606513001738914,1000000,10,0.75,0.45,0.95
0.7651875933896856,10000000,10,0.75,0.45,0.95
0.8755007803671704,100000000,10,0.75,0.45,0.95
1.4391795604747483e-4,1,100,0.75,0.45,0.95
0.0013163744852606578,10,100,0.75,0.45,0.95
0.00911640482476664,100,100,0.75,0.45,0.95
0.04083081248226181,1000,100,0.75,0.45,0.95
0.12114355573631426,10000,100,0.75,0.45,0.95
0.26006523673955845,100000,100,0.75,0.45,0.95
0.43839698836302693,1000000,100,0.75,0.45,0.95
0.6187770750880649,10000000,100,0.75,0.45,0.95
0.7684722458117144,100000000,100,0.75,0.45,0.95
5.00548151504976e-5,1,1000,0.75,0.45,0.95
4.7185101229554026e-4,10,1000,0.75,0.45,0.95
0.0035961209234385196,100,1000,0.75,0.45,0.95
0.01863022308439251,1000,1000,0.75,0.45,0.95
0.06458351660917717,10000,1000,0.75,0.45,0.95
0.16046657678726634,100000,1000,0.75,0.45,0.95
0.3070792473647866,1000000,1000,0.75,0.45,0.95
0.481712950401403,10000000,1000,0.75,0.45,0.95
0.6494352961694915,100000000,1000,0.75,0.45,0.95
1.878266488175873e-5,1,10000,0.75,0.45,0.95
1.8041120928138205e-4,10,10000,0.75,0.45,0.95
0.0014724860490306331,100,10000,0.75,0.45,0.95
0.008604120822086544,1000,10000,0.75,0.45,0.95
0.034137530468744175,10000,10000,0.75,0.45,0.95
0.09624920361844803,100000,10000,0.75,0.45,0.95
0.20702015934921328,1000000,10000,0.75,0.45,0.95
0.3605556405050379,10000000,10000,0.75,0.45,0.95
0.5292236697818571,100000000,10000,0.75,0.45,0.95
7.342298248147607e-6,1,100000,0.75,0.45,0.95
7.141814680734983e-5,10,100000,0.75,0.45,0.95
6.133221034899261e-4,100,100000,0.75,0.45,0.95
0.003943120112837617,1000,100000,0.75,0.45,0.95
0.017675901114288677,10000,100000,0.75,0.45,0.95
0.056299085220903336,100000,100000,0.75,0.45,0.95
0.13478826701135257,1000000,100000,0.75,0.45,0.95
0.25892406426055026,10000000,100000,0.75,0.45,0.95
0.41514924585545965,100000000,100000,0.75,0.45,0.95
2.9370007015497467e-6,1,1000000,0.75,0.45,0.95
2.881337081814413e-5,10,1000000,0.75,0.45,0.95
2.573383094878224e-4,100,1000000,0.75,0.45,0.95
0.0017948878537971601,1000,1000000,0.75,0.45,0.95
0.008927272296181607,10000,1000000,0.75,0.45,0.95
0.031916647272062885,100000,1000000,0.75,0.45,0.95
0.08496869379466312,1000000,1000000,0.75,0.45,0.95
0.17905248481379332,10000000,1000000,0.75,0.45,0.95
0.3135684578919978,100000000,1000000,0.75,0.45,0.95
1.1904419641359418e-6,1,10000000,0.75,0.45,0.95
1.1747442230725798e-5,10,10000000,0.75,0.45,0.95
1.0804305735247618e-4,100,10000000,0.75,0.45,0.95
8.084825235039354e-4,1000,10000000,0.75,0.45,0.95
0.004414298576683752,10000,10000000,0.75,0.45,0.95
0.017526063032997103,100000,10000000,0.75,0.45,0.95
0.051789948052157406,1000000,10000000,0.75,0.45,0.95
0.11950475675664532,10000000,10000000,0.75,0.45,0.95
0.22836673920168366,100000000,10000000,0.75,0.45,0.95
4.861597190840991e-7,1,100000000,0.75,0.45,0.95
4.8170664496431925e-6,10,100000000,0.75,0.45,0.95
4.5289261970547366e-5,100,100000000,0.75,0.45,0.95
3.593816733658616e-4,1000,100000000,0.75,0.45,0.95
0.002138132765400532,10000,100000000,0.75,0.45,0.95
0.009345574645724702,100000,100000000,0.75,0.45,0.95
0.03051814556504447,1000000,100000000,0.75,0.45,0.95
0.07705237903274265,10000000,100000000,0.75,0.45,0.95
0.16052184090376592,100000000,100000000,0.75,0.45,0.95
0.005464877038597835,1,1,0.75,0.5,0.95
0.04011596652317222,10,1,0.75,0.5,0.95
0.1654416529419936,100,1,0.75,0.5,0.95
0.3897524188615922,1000,1,0.75,0.5,0.95
0.6305642686718815,10000,1,0.75,0.5,0.95
0.8120820132520506,100000,1,0.75,0.5,0.95
0.9178741514850999,1000000,1,0.75,0.5,0.95
0.9686237333629769,10000000,1,0.75,0.5,0.95
0.9892484126404161,100000000,1,0.75,0.5,0.95
8.525562167513057e-4,1,10,0.75,0.5,0.95
0.007467080904672449,10,10,0.75,0.5,0.95
0.04479846245383212,100,10,0.75,0.5,0.95
0.1583013025237923,1000,10,0.75,0.5,0.95
0.3568466193120663,10000,10,0.75,0.5,0.95
0.5840017926031362,100000,10,0.75,0.5,0.95
0.7720020916175477,1000000,10,0.75,0.5,0.95
0.8930278764819803,10000000,10,0.75,0.5,0.95
0.9561998539107237,100000000,10,0.75,0.5,0.95
2.4874396137322127e-4,1,100,0.75,0.5,0.95
0.0023032922056765016,10,100,0.75,0.5,0.95
0.016283835833636146,100,100,0.75,0.5,0.95
0.07235696786219703,1000,100,0.75,0.5,0.95
0.20383305682298145,10000,100,0.75,0.5,0.95
0.40235250237559567,100000,100,0.75,0.5,0.95
0.6143187902936696,1000000,100,0.75,0.5,0.95
0.7862851070248014,10000000,100,0.75,0.5,0.95
0.8972640985317447,100000000,100,0.75,0.5,0.95
8.59426500258714e-5,1,1000,0.75,0.5,0.95
8.192408053542875e-4,10,1000,0.75,0.5,0.95
0.006419312807105416,100,1000,0.75,0.5,0.95
0.03373944594503187,1000,1000,0.75,0.5,0.95
0.11407095520636344,10000,1000,0.75,0.5,0.95
0.2658480660262301,100000,1000,0.75,0.5,0.95
0.46526295817966884,1000000,1000,0.75,0.5,0.95
0.6613219781128477,10000000,1000,0.75,0.5,0.95
0.8134565063658332,100000000,1000,0.75,0.5,0.95
3.1939751379901305e-5,1,10000,0.75,0.5,0.95
3.0974207415057295e-4,10,10000,0.75,0.5,0.95
0.0026066656286042205,100,10000,0.75,0.5,0.95
0.015689892175889727,1000,10000,0.75,0.5,0.95
0.061931608087163255,10000,10000,0.75,0.5,0.95
0.16749906555872524,100000,10000,0.75,0.5,0.95
0.33536280205376273,1000000,10000,0.75,0.5,0.95
0.5317112474498702,10000000,10000,0.75,0.5,0.95
0.710062372257835,100000000,10000,0.75,0.5,0.95
1.2322196215166951e-5,1,100000,0.75,0.5,0.95
1.2079480648486112e-4,10,100000,0.75,0.5,0.95
0.001068762616155253,100,100000,0.75,0.5,0.95
0.007165636434773729,1000,100000,0.75,0.5,0.95
0.03261206294176534,10000,100000,0.75,0.5,0.95
0.10123648030475489,100000,100000,0.75,0.5,0.95
0.22984390779907382,1000000,100000,0.75,0.5,0.95
0.4077601562279024,10000000,100000,0.75,0.5,0.95
0.5955312678397288,100000000,100000,0.75,0.5,0.95
4.853736016381813e-6,1,1000000,0.75,0.5,0.95
4.791385747734545e-5,10,1000000,0.75,0.5,0.95
4.397297951203989e-4,100,1000000,0.75,0.5,0.95
0.0032165254859107396,1000,1000000,0.75,0.5,0.95
0.016562943403711308,10000,1000000,0.75,0.5,0.95
0.05878033357917298,100000,1000000,0.75,0.5,0.95
0.15047686832071672,1000000,1000000,0.75,0.5,0.95
0.2981995050232301,10000000,1000000,0.75,0.5,0.95
0.4788433095453269,100000000,1000000,0.75,0.5,0.95
1.9334815256554426e-6,1,10000000,0.75,0.5,0.95
1.9172685597978267e-5,10,10000000,0.75,0.5,0.95
1.8062304654402125e-4,100,10000000,0.75,0.5,0.95
0.0014201938793478915,1000,10000000,0.75,0.5,0.95
0.00814010063102715,10000,10000000,0.75,0.5,0.95
0.032747614522003476,100000,10000000,0.75,0.5,0.95
0.09432981088378056,1000000,10000000,0.75,0.5,0.95
0.20831896614866574,10000000,10000000,0.75,0.5,0.95
0.3687237795493233,100000000,10000000,0.75,0.5,0.95
7.745366972816751e-7,1,100000000,0.75,0.5,0.95
7.703048796167943e-6,10,100000000,0.75,0.5,0.95
7.39259461086233e-5,100,100000000,0.75,0.5,0.95
6.162411961111718e-4,1000,100000000,0.75,0.5,0.95
0.0038845963618235183,10000,100000000,0.75,0.5,0.95
0.017533419924447687,100000,100000000,0.75,0.5,0.95
0.05667447289153659,1000000,100000000,0.75,0.5,0.95
0.13925082466157307,10000000,100000000,0.75,0.5,0.95
0.2718719994793405,100000000,100000000,0.75,0.5,0.95
0.009318326601797825,1,1,0.75,0.55,0.95
0.06707862599220837,10,1,0.75,0.55,0.95
0.25738427038362605,100,1,0.75,0.55,0.95
0.5413652910562307,1000,1,0.75,0.55,0.95
0.7797010260872659,10000,1,0.75,0.55,0.95
0.9146925186593918,100000,1,0.75,0.55,0.95
0.9723800981566588,1000000,1,0.75,0.55,0.95
0.9923067829933053,10000000,1,0.75,0.55,0.95
0.9980941997868117,100000000,1,0.75,0.55,0.95
0.0014747066783380902,1,10,0.75,0.55,0.95
0.012984751689457032,10,10,0.75,0.55,0.95
0.07698452148979368,100,10,0.75,0.55,0.95
0.25497520543536867,1000,10,0.75,0.55,0.95
0.516490157424856,10000,10,0.75,0.55,0.95
0.7514257751712954,100000,10,0.75,0.55,0.95
0.8969845464920747,1000000,10,0.75,0.55,0.95
0.9646513748901959,10000000,10,0.75,0.55,0.95
0.9896414309986216,100000000,10,0.75,0.55,0.95
4.2883061947986833e-4,1,100,0.75,0.55,0.95
0.004003821262627904,10,100,0.75,0.55,0.95
0.028610977364725152,100,100,0.75,0.55,0.95
0.12383142006740347,1000,100,0.75,0.55,0.95
0.3230386201866286,10000,100,0.75,0.55,0.95
0.5726224750373374,100000,100,0.75,0.55,0.95
0.7814271801651538,1000000,100,0.75,0.55,0.95
0.9081724670928104,10000000,100,0.75,0.55,0.95
0.9676421456624432,100000000,100,0.75,0.55,0.95
1.4673597908557037e-4,1,1000,0.75,0.55,0.95
0.0014098582863942026,10,1000,0.75,0.55,0.95
0.011274996978217785,100,1000,0.75,0.55,0.95
0.05939400616429111,1000,1000,0.75,0.55,0.95
0.19181592394660615,10000,1000,0.75,0.55,0.95
0.40897210982749804,100000,1000,0.75,0.55,0.95
0.6422308758358537,1000000,1000,0.75,0.55,0.95
0.8211756408432741,10000000,1000,0.75,0.55,0.95
0.9256287408676935,100000000,1000,0.75,0.55,0.95
5.381506224891961e-5,1,10000,0.75,0.55,0.95
5.254269625748853e-4,10,10000,0.75,0.55,0.95
0.004528509205591826,100,10000,0.75,0.55,0.95
0.027820141488249517,1000,10000,0.75,0.55,0.95
0.10778924051781213,10000,10000,0.75,0.55,0.95
0.2739717957173216,100000,10000,0.75,0.55,0.95
0.4980671736957914,1000000,10000,0.75,0.55,0.95
0.7088953267464001,10000000,10000,0.75,0.55,0.95
0.8589067764337632,100000000,10000,0.75,0.55,0.95
2.041272719599106e-5,1,100000,0.75,0.55,0.95
2.0118607379414184e-4,10,100000,0.75,0.55,0.95
0.0018225047508294186,100,100000,0.75,0.55,0.95
0.012649362550361809,1000,100000,0.75,0.55,0.95
0.05777887188381161,10000,100000,0.75,0.55,0.95
0.1725450412817585,100000,100000,0.75,0.55,0.95
0.3635517068143397,1000000,100000,0.75,0.55,0.95
0.5821827942559904,10000000,100000,0.75,0.55,0.95
0.7677967648542463,100000000,100000,0.75,0.55,0.95
7.882795882095393e-6,1,1000000,0.75,0.55,0.95
7.813603866408818e-5,10,1000000,0.75,0.55,0.95
7.323049387997902e-4,100,1000000,0.75,0.55,0.95
0.005585541837825357,1000,1000000,0.75,0.55,0.95
0.029515193736952418,10000,1000000,0.75,0.55,0.95
0.10282984817758975,100000,1000000,0.75,0.55,0.95
0.2499052839629796,1000000,1000000,0.75,0.55,0.95
0.4533890844104863,10000000,1000000,0.75,0.55,0.95
0.6576371329466751,100000000,1000000,0.75,0.55,0.95
3.0711819043072344e-6,1,10000000,0.75,0.55,0.95
3.054778414285612e-5,10,10000000,0.75,0.55,0.95
2.929325020818345e-4,100,10000000,0.75,0.55,0.95
0.0024060394233430715,1000,10000000,0.75,0.55,0.95
0.014401016782551719,10000,10000000,0.75,0.55,0.95
0.058115738587525584,100000,10000000,0.75,0.55,0.95
0.1622290931708394,1000000,10000000,0.75,0.55,0.95
0.3343107811085296,10000000,10000000,0.75,0.55,0.95
0.5375270627206031,100000000,10000000,0.75,0.55,0.95
1.2006533653406905e-6,1,100000000,0.75,0.55,0.95
1.1967622069081677e-5,10,100000000,0.75,0.55,0.95
1.1651287364704228e-4,100,100000000,0.75,0.55,0.95
0.0010131569588938097,1000,100000000,0.75,0.55,0.95
0.006745866341953779,10000,100000000,0.75,0.55,0.95
0.031200092165909292,100000,100000000,0.75,0.55,0.95
0.09969701599135404,1000000,100000000,0.75,0.55,0.95
0.23337655862001153,10000000,100000000,0.75,0.55,0.95
0.4181463826581362,100000000,100000000,0.75,0.55,0.95
0.015848403385413268,1,1,0.75,0.6000000000000001,0.95
0.11008462647057449,10,1,0.75,0.6000000000000001,0.95
0.3810548047717137,100,1,0.75,0.6000000000000001,0.95
0.6986432777185408,1000,1,0.75,0.6000000000000001,0.95
0.8934643965952003,10000,1,0.75,0.6000000000000001,0.95
0.9708404554760293,100000,1,0.75,0.6000000000000001,0.95
0.9934805758366411,1000000,1,0.75,0.6000000000000001,0.95
0.9987599072835214,10000000,1,0.75,0.6000000000000001,0.95
0.9997931432970052,100000000,1,0.75,0.6000000000000001,0.95
0.002552015467375217,1,10,0.75,0.6000000000000001,0.95
0.022463146408503058,10,10,0.75,0.6000000000000001,0.95
0.12923298237315767,100,10,0.75,0.6000000000000001,0.95
0.3889304625609508,1000,10,0.75,0.6000000000000001,0.95
0.6887779013979494,10000,10,0.75,0.6000000000000001,0.95
0.8838940859426981,100000,10,0.75,0.6000000000000001,0.95
0.9668215323328606,1000000,10,0.75,0.6000000000000001,0.95
0.9923802306854235,10000000,10,0.75,0.6000000000000001,0.95
0.998541304974193,100000000,10,0.75,0.6000000000000001,0.95
7.374377814508406e-4,1,100,0.75,0.6000000000000001,0.95
0.0069197085623892325,10,100,0.75,0.6000000000000001,0.95
0.04946995177737663,100,100,0.75,0.6000000000000001,0.95
0.2039826439613103,1000,100,0.75,0.6000000000000001,0.95
0.4785019157987941,10000,100,0.75,0.6000000000000001,0.95
0.7449000062515214,100000,100,0.75,0.6000000000000001,0.95
0.9056825145661878,1000000,100,0.75,0.6000000000000001,0.95
0.9727076579671475,10000000,100,0.75,0.6000000000000001,0.95
0.9936151127972302,100000000,100,0.75,0.6000000000000001,0.95
2.4890433299577406e-4,1,1000,0.75,0.6000000000000001,0.95
0.0024048207164098384,10,1000,0.75,0.6000000000000001,0.95
0.01950279086247549,100,1000,0.75,0.6000000000000001,0.95
0.10153768113021806,1000,1000,0.75,0.6000000000000001,0.95
0.3053586325858068,10000,1000,0.75,0.6000000000000001,0.95
0.5802127808440006,100000,1000,0.75,0.6000000000000001,0.95
0.8058138412891936,1000000,1000,0.75,0.6000000000000001,0.95
