n,k,p,q,r,wp
10000000,10000000,0.75,0.6000000000000001,0.95,0.4910841849067844
10000000,100000000,0.75,0.6000000000000001,0.95,0.3602812428169978
100000000,1,0.75,0.6000000000000001,0.95,0.9997931433015323
100000000,10,0.75,0.6000000000000001,0.95,0.998541305006074
100000000,100,0.75,0.6000000000000001,0.95,0.9936151129313394
100000000,1000,0.75,0.6000000000000001,0.95,0.9800527893413202
100000000,10000,0.75,0.6000000000000001,0.95,0.9506847801562636
100000000,100000,0.75,0.6000000000000001,0.95,0.8982251464426431
100000000,1000000,0.75,0.6000000000000001,0.95,0.8185056567758583
100000000,10000000,0.75,0.6000000000000001,0.95,0.7129378434732933
100000000,100000000,0.75,0.6000000000000001,0.95,0.5892252467250813
1,1,0.75,0.65,0.95,0.02688795316991099
1,10,0.75,0.65,0.95,0.00442305863259817
1,100,0.75,0.65,0.95,0.00126482397829541
1,1000,0.75,0.65,0.95,4.1875359886733854e-4
1,10000,0.75,0.65,0.95,1.4700422093694154e-4
1,100000,0.75,0.65,0.95,5.292488208408219e-5
1,1000000,0.75,0.65,0.95,1.925175516848121e-5
1,10000000,0.75,0.65,0.95,7.02079705672265e-6
1,100000000,0.75,0.65,0.95,2.5647201810086173e-6
10,1,0.75,0.65,0.95,0.1764257274941714
10,10,0.75,0.65,0.95,0.03867274829834466
10,100,0.75,0.65,0.95,0.01189306601107864
10,1000,0.75,0.65,0.95,0.00406109987677161
10,10000,0.75,0.65,0.95,0.00144718945573152
10,100000,0.75,0.65,0.95,5.249870469891116e-4
10,1000000,0.75,0.65,0.95,1.917147625405402e-4
10,10000000,0.75,0.65,0.95,7.004755507578064e-5
10,100000000,0.75,0.65,0.95,2.551931064342927e-5
100,1,0.75,0.65,0.95,0.5316721570320677
100,10,0.75,0.65,0.95,0.21086548025886495
100,100,0.75,0.65,0.95,0.08407855115200635
100,1000,0.75,0.65,0.95,0.03319778721817212
100,10000,0.75,0.65,0.95,0.01288888299830959
100,100000,0.75,0.65,0.95,0.00491820037236168
100,1000000,0.75,0.65,0.95,0.00184933334002523
100,10000000,0.75,0.65,0.95,6.86990404076715e-4
100,100000000,0.75,0.65,0.95,2.5248778544051387e-4
1000,1,0.75,0.65,0.95,0.8353788782080042
1000,10,0.75,0.65,0.95,0.5553274331898693
1000,100,0.75,0.65,0.95,0.32114768157844076
1000,1000,0.75,0.65,0.95,0.16793125063181114
1000,10000,0.75,0.65,0.95,0.08049103439084104
1000,100000,0.75,0.65,0.95,0.0359672901680812
1000,1000000,0.75,0.65,0.95,0.01513450852617093
1000,10000000,0.75,0.65,0.95,0.00607080336142085
1000,100000000,0.75,0.65,0.95,0.00234640669552965
10000,1,0.75,0.65,0.95,0.960869377582142
10000,10,0.75,0.65,0.95,0.8407719266860353
10000,100,0.75,0.65,0.95,0.6551671881059387
10000,1000,0.75,0.65,0.95,0.456165061010544
10000,10000,0.75,0.65,0.95,0.28500108969336024
10000,100000,0.75,0.65,0.95,0.16074226304001027
10000,1000000,0.75,0.65,0.95,0.08281849532794616
10000,10000000,0.75,0.65,0.95,0.03932059834524337
10000,100000000,0.75,0.65,0.95,0.0173664611781289
100000,1,0.75,0.65,0.95,0.993054974866584
100000,10,0.75,0.65,0.95,0.9616756516113292
100000,100,0.75,0.65,0.95,0.8834240118465261
100000,1000,0.75,0.65,0.95,0.7533968585628738
100000,10000,0.75,0.65,0.95,0.5887189781799365
100000,100000,0.75,0.65,0.95,0.4183337693905782
100000,1000000,0.75,0.65,0.95,0.26949639243464085
100000,10000000,0.75,0.65,0.95,0.15786981546363166
100000,100000000,0.75,0.65,0.95,0.08455900803075533
1000000,1,0.75,0.65,0.95,0.9990096969855764
1000000,10,0.75,0.65,0.95,0.9932454228415268
1000000,100,0.75,0.65,0.95,0.9724307706856912
1000000,1000,0.75,0.65,0.95,0.922472043952415
1000000,10000,0.75,0.65,0.95,0.832079450897988
1000000,100000,0.75,0.65,0.95,0.70229247282576035
1000000,1000000,0.75,0.65,0.95,0.5481328693109524
1000000,10000000,0.75,0.65,0.95,0.3925956046900615
1000000,100000000,0.75,0.65,0.95,0.25711149597789884
10000000,1,0.75,0.65,0.95,0.999880453462521
10000000,10,0.75,0.65,0.95,0.9990601779688386
10000000,100,0.75,0.65,0.95,0.9951233797688864
10000000,1000,0.75,0.65,0.95,0.9822769728357122
10000000,10000,0.75,0.65,0.95,0.950751476192024
10000000,100000,0.75,0.65,0.95,0.8894875809659925
10000000,1000000,0.75,0.65,0.95,0.7919815439516106
10000000,10000000,0.75,0.65,0.95,0.6619778749327201
10000000,100000000,0.75,0.65,0.95,0.5141306304548852
100000000,1,0.75,0.65,0.95,0.999987318617202
100000000,10,0.75,0.65,0.95,0.9998908213615788
100000000,100,0.75,0.65,0.95,0.9993153428065338
100000000,1000,0.75,0.65,0.95,0.9968715580084248
100000000,10000,0.75,0.65,0.95,0.9890778252782076
100000000,100000,0.75,0.65,0.95,0.9693763645765662
100000000,1000000,0.75,0.65,0.95,0.9285752418637102
100000000,10000000,0.75,0.65,0.95,0.8581936323779655
100000000,100000000,0.75,0.65,0.95,0.7550878922454674
1,1,0.75,0.7000000000000001,0.95,0.04550380315310032
1,10,0.75,0.7000000000000001,0.95,0.00768895387176404
1,100,0.75,0.7000000000000001,0.95,0.0021628956720594
1,1000,0.75,0.7000000000000001,0.95,6.965598615155111e-4
1,10000,0.75,0.7000000000000001,0.95,2.359799952807995e-4
1,100000,0.75,0.7000000000000001,0.95,8.152319010679143e-5
1,1000000,0.75,0.7000000000000001,0.95,2.831357587829153e-5
1,10000000,0.75,0.7000000000000001,0.95,9.815371270760488e-6
1,100000000,0.75,0.7000000000000001,0.95,3.392144827474297e-6
10,1,0.75,0.7000000000000001,0.95,0.2739056847270962
10,10,0.75,0.7000000000000001,0.95,0.06622476854644133
10,100,0.75,0.7000000000000001,0.95,0.02031901056466245
10,1000,0.75,0.7000000000000001,0.95,0.006771020344286
10,10000,0.75,0.7000000000000001,0.95,0.00232892025302888
10,100000,0.75,0.7000000000000001,0.95,8.102313488780322e-4
10,1000000,0.75,0.7000000000000001,0.95,2.823239344832418e-4
10,10000000,0.75,0.7000000000000001,0.95,9.801349431604044e-5
10,100000000,0.75,0.7000000000000001,0.95,3.380093061478018e-5
100,1,0.75,0.7000000000000001,0.95,0.6917574469419148
100,10,0.75,0.7000000000000001,0.95,0.3313084603389016
100,100,0.75,0.7000000000000001,0.95,0.13998760019535816
100,1000,0.75,0.7000000000000001,0.95,0.05545040212364538
100,10000,0.75,0.7000000000000001,0.95,0.02097434072627824
100,1000,0.75,0.7000000000000001,0.95,0.05545040212364538
100,10000,0.75,0.7000000000000001,0.95,0.02097434072627824
100,100000,0.75,0.7000000000000001,0.95,0.00768324021183641
100,1000000,0.75,0.7000000000000001,0.95,0.00275025781393833
100,10000000,0.75,0.7000000000000001,0.95,9.678734845627311e-4
100,100000000,0.75,0.7000000000000001,0.95,3.359195798037229e-4
1000,1,0.75,0.7000000000000001,0.95,0.9297536229253076
1000,10,0.75,0.7000000000000001,0.95,0.731368266370327
1000,100,0.75,0.7000000000000001,0.95,0.47749965330678945
1000,1000,0.75,0.7000000000000001,0.95,0.2667534339831119
1000,10000,0.75,0.7000000000000001,0.95,0.13050510505995772
1000,100000,0.75,0.7000000000000001,0.95,0.05741861036870133
1000,1000000,0.75,0.7000000000000001,0.95,0.02323251037286888
1000,10000000,0.75,0.7000000000000001,0.95,0.00882293520701416
1000,100000000,0.75,0.7000000000000001,0.95,0.00320103693005857
10000,1,0.75,0.7000000000000001,0.95,0.9898697981365268
10000,10,0.75,0.7000000000000001,0.95,0.941588734307313
10000,100,0.75,0.7000000000000001,0.95,0.8196796419336969
10000,1000,0.75,0.7000000000000001,0.95,0.6319091018796215
10000,10000,0.75,0.7000000000000001,0.95,0.4257126962094502
10000,100000,0.75,0.7000000000000001,0.95,0.2500192586164188
10000,1000000,0.75,0.7000000000000001,0.95,0.12928481779309142
10000,10000000,0.75,0.7000000000000001,0.95,0.05975010332098474
10000,100000000,0.75,0.7000000000000001,0.95,0.02508351377662321
100000,1,0.75,0.7000000000000001,0.95,0.9989358434385944
100000,10,0.75,0.7000000000000001,0.95,0.992096922074402
100000,100,0.75,0.7000000000000001,0.95,0.9639083322674616
100000,1000,0.75,0.7000000000000001,0.95,0.8911793034437768
100000,10000,0.75,0.7000000000000001,0.95,0.7599262578959005
100000,100000,0.75,0.7000000000000001,0.95,0.5834110689412643
100000,1000000,0.75,0.7000000000000001,0.95,0.3972438652901463
100000,10000000,0.75,0.7000000000000001,0.95,0.23859921041671672
100000,100000000,0.75,0.7000000000000001,0.95,0.12684980894061704
1000000,1,0.75,0.7000000000000001,0.95,0.9999102791655644
1000000,10,0.75,0.7000000000000001,0.95,0.9992306727663616
1000000,100,0.75,0.7000000000000001,0.95,0.995295003173546
1000000,1000,0.75,0.7000000000000001,0.95,0.9800497197093814
1000000,10000,0.75,0.7000000000000001,0.95,0.938078800704248
1000000,100000,0.75,0.7000000000000001,0.95,0.85192575634248
1000000,1000000,0.75,0.7000000000000001,0.95,0.7157538513224645
1000000,10000000,0.75,0.7000000000000001,0.95,0.5450820615240162
1000000,100000000,0.75,0.7000000000000001,0.95,0.3713851979417059
10000000,1,0.75,0.7000000000000001,0.95,0.9999935018735044
10000000,10,0.75,0.7000000000000001,0.95,0.9999398112477093
10000000,100,0.75,0.7000000000000001,0.95,0.9995502735211612
10000000,1000,0.75,0.7000000000000001,0.95,0.997484430096582
10000000,10000,0.75,0.7000000000000001,0.95,0.9894425436460428
10000000,100000,0.75,0.7000000000000001,0.95,0.965802678295266
10000000,1000000,0.75,0.7000000000000001,0.95,0.9120652317050858
10000000,10000000,0.75,0.7000000000000001,0.95,0.8152306271697238
10000000,100000000,0.75,0.7000000000000001,0.95,0.6748336630905811
100000000,1,0.75,0.7000000000000001,0.95,0.9999995751725496
100000000,10,0.75,0.7000000000000001,0.95,0.999995909844586
100000000,100,0.75,0.7000000000000001,0.95,0.9999652947300486
100000000,1000,0.75,0.7000000000000001,0.95,0.9997605588847992
100000000,10000,0.75,0.7000000000000001,0.95,0.9987037860113585
100000000,100000,0.75,0.7000000000000001,0.95,0.9944879578929052
100000000,1000000,0.75,0.7000000000000001,0.95,0.9812772622180632
100000000,10000000,0.75,0.7000000000000001,0.95,0.9485423888044388
100000000,100000000,0.75,0.7000000000000001,0.95,0.8829662685507874
1,1,0.75,0.75,0.95,0.07680001140049686
1,10,0.75,0.75,0.95,0.01343539797620729
1,100,0.75,0.75,0.95,0.00368369749512076
1,1000,0.75,0.75,0.95,0.00113886457274137
1,10000,0.75,0.75,0.95,3.665529446126303e-4
1,100000,0.75,0.75,0.95,1.1940264354382002e-4
1,1000000,0.75,0.75,0.95,3.8857304447526e-5
1,10000000,0.75,0.75,0.95,1.2554168476786032e-5
1,100000000,0.75,0.75,0.95,4.022987696528091e-6
10,1,0.75,0.75,0.95,0.40707278656045354
10,10,0.75,0.75,0.95,0.11257577923700324
10,100,0.75,0.75,0.95,0.03445148728438885
10,1000,0.75,0.75,0.95,0.01108245909492766
10,10000,0.75,0.75,0.95,0.00362425775529218
10,100000,0.75,0.75,0.95,0.00118842781540162
10,1000000,0.75,0.75,0.95,3.8782002515880265e-4
10,10000000,0.75,0.75,0.95,1.2543253354324602e-4
10,100000000,0.75,0.75,0.95,4.011718410845688e-5
100,1,0.75,0.75,0.95,0.8328687164999455
100,10,0.75,0.75,0.95,0.493361117053691
100,100,0.75,0.75,0.95,0.22670899385995935
100,1000,0.75,0.75,0.95,0.09031678032731594
100,10000,0.75,0.75,0.95,0.03293269805934629
100,100000,0.75,0.75,0.95,0.01138626353797056
100,1000000,0.75,0.75,0.95,0.00380736821287053
100,10000000,0.75,0.75,0.95,0.00124468853699166
100,100000000,0.75,0.75,0.95,3.9981265965283175e-4
1000,1,0.75,0.75,0.95,0.9780638223604404
1000,10,0.75,0.75,0.95,0.8774361546423891
1000,100,0.75,0.75,0.95,0.6587678655917026
1000,1000,0.75,0.75,0.95,0.40221500645887265
1000,10000,0.75,0.75,0.95,0.20253859338519076
1000,100000,0.75,0.75,0.95,0.08701758195544251
1000,1000000,0.75,0.75,0.95,0.03320947281786424
1000,10000000,0.75,0.75,0.95,0.01167038894568484
1000,100000000,0.75,0.75,0.95,0.00388583762420791
10000,1,0.75,0.75,0.95,0.9982535463028102
10000,10,0.75,0.75,0.95,0.9863021581846836
10000,100,0.75,0.75,0.95,0.933522989196394
10000,1000,0.75,0.75,0.95,0.8006256303000916
10000,10000,0.75,0.75,0.95,0.5910470383512448
10000,100000,0.75,0.75,0.95,0.3655884404933085
10000,1000000,0.75,0.75,0.95,0.1892383754376397
10000,10000000,0.75,0.75,0.95,0.08358869256308521
10000,100000000,0.75,0.75,0.95,0.03243974848460118
100000,1,0.75,0.75,0.95,0.9998975503754604
100000,10,0.75,0.75,0.95,0.9990639770447904
100000,100,0.75,0.75,0.95,0.9934126597061887
100000,1000,0.75,0.75,0.95,0.9681650774128844
100000,10000,0.75,0.75,0.95,0.8941097003109142
100000,100000,0.75,0.75,0.95,0.7472386559866387
100000,1000000,0.75,0.75,0.95,0.5426728575164184
100000,10000000,0.75,0.75,0.95,0.3344398990186993
100000,100000000,0.75,0.75,0.95,0.17410782295965965
1000000,1,0.75,0.75,0.95,0.9999949622506356
1000000,10,0.75,0.75,0.95,0.9999511437974272
1000000,100,0.75,0.75,0.95,0.9995788948866636
1000000,1000,0.75,0.75,0.95,0.997131447542165
1000000,10000,0.75,0.75,0.95,0.9855663274706254
1000000,100000,0.75,0.75,0.95,0.9469822928257636
1000000,1000000,0.75,0.75,0.95,0.8551773177384905
1000000,10000000,0.75,0.75,0.95,0.6969403268179859
1000000,100000000,0.75,0.75,0.95,0.4953161877648709
10000000,1,0.75,0.75,0.95,0.9999997735250574
10000000,10,0.75,0.75,0.95,0.9999977571499878
10000000,100,0.75,0.75,0.95,0.999978783180924
10000000,1000,0.75,0.75,0.95,0.9998222810752476
10000000,10000,0.75,0.75,0.95,0.9987819929888035
10000000,100000,0.75,0.75,0.95,0.9935692981924285
10000000,1000000,0.75,0.75,0.95,0.9741403185279311
10000000,10000000,0.75,0.75,0.95,0.9206873199933562
10000000,100000000,0.75,0.75,0.95,0.8114899003968922
100000000,1,0.75,0.75,0.95,0.999999990144994
100000000,10,0.75,0.75,0.95,0.9999999017847948
100000000,100,0.75,0.75,0.95,0.9999990364088068
100000000,1000,0.75,0.75,0.95,0.9999909902104628
100000000,10000,0.75,0.75,0.95,0.9999256319843102
100000000,100000,0.75,0.75,0.95,0.9994801523061784
100000000,1000000,0.75,0.75,0.95,0.9971249000321324
100000000,10000000,0.75,0.75,0.95,0.9875221311687656
100000000,100000000,0.75,0.75,0.95,0.9576379017935228
1,1,0.75,0.8,0.95,0.12918639673768428
1,10,0.75,0.8,0.95,0.02367669356927049
1,100,0.75,0.8,0.95,0.00623132619359068
1,1000,0.75,0.8,0.95,0.00180840438979956
1,10000,0.75,0.8,0.95,5.386711486838891e-4
1,100000,0.75,0.8,0.95,1.6072620240681346e-4
1,1000000,0.75,0.8,0.95,4.752614176806169e-5
1,10000000,0.75,0.8,0.95,1.3860639446638956e-5
1,100000000,0.75,0.8,0.95,3.988055360282239e-6
10,1,0.75,0.8,0.95,0.569902718671292
10,10,0.75,0.8,0.95,0.18898270470773537
10,100,0.75,0.8,0.95,0.05772998814422436
10,1000,0.75,0.8,0.95,0.01759630707870096
10,10000,0.75,0.8,0.95,0.0053338025027495
10,100000,0.75,0.8,0.95,0.00160159016237548
10,1000000,0.75,0.8,0.95,4.746673946496305e-4
10,10000000,0.75,0.8,0.95,1.3853626402071662e-4
10,100000000,0.75,0.8,0.95,3.9774734952091606e-5
100,1,0.75,0.8,0.95,0.9293913499675714
100,10,0.75,0.8,0.95,0.6797766335366859
100,100,0.75,0.8,0.95,0.352246149201759
100,1000,0.75,0.8,0.95,0.141643380318903
100,10000,0.75,0.8,0.95,0.04884606626448384
100,100000,0.75,0.8,0.95,0.0154879761648875
100,1000000,0.75,0.8,0.95,0.00468912150754263
100,10000000,0.75,0.8,0.95,0.00137941092234428
100,100000000,0.75,0.8,0.95,3.970603459015898e-4
1000,1,0.75,0.8,0.95,0.99508872264531
1000,10,0.75,0.8,0.95,0.9615542429427696
1000,100,0.75,0.8,0.95,0.8261709016893233
1000,1000,0.75,0.8,0.95,0.5652642819506741
1000,10000,0.75,0.8,0.95,0.29534440129341566
1000,100000,0.75,0.8,0.95,0.1216889361216148
1000,1000000,0.75,0.8,0.95,0.04232159111149114
1000,10000000,0.75,0.8,0.95,0.01325893317219595
1000,100000000,0.75,0.8,0.95,0.00391431761094129
10000,1,0.75,0.8,0.95,0.9997829217815252
10000,10,0.75,0.8,0.95,0.9979455736384673
10000,100,0.75,0.8,0.95,0.9842833939805528
10000,1000,0.75,0.8,0.95,0.9205693109421682
10000,10000,0.75,0.8,0.95,0.7515629552604364
10000,100000,0.75,0.8,0.95,0.4934745710396834
10000,1000000,0.75,0.8,0.95,0.2520318857458278
10000,10000000,0.75,0.8,0.95,0.10238195367450452
10000,100000000,0.75,0.8,0.95,0.0349738485765616
100000,1,0.75,0.8,0.95,0.9999920988467904
100000,10,0.75,0.8,0.95,0.9999217405357054
100000,100,0.75,0.8,0.95,0.9992650334394452
100000,1000,0.75,0.8,0.95,0.994207912630202
100000,10000,0.75,0.8,0.95,0.9669501568433492
100000,100000,0.75,0.8,0.95,0.873978321989846
100000,1000000,0.75,0.8,0.95,0.679231577355379
100000,10000000,0.75,0.8,0.95,0.42476870624177976
100000,100000000,0.75,0.8,0.95,0.2085854132103031
1000000,1,0.75,0.8,0.95,0.9999997275124752
1000000,10,0.75,0.8,0.95,0.9999972788398844
1000000,100,0.75,0.8,0.95,0.9999730761197164
1000000,1000,0.75,0.8,0.95,0.9997457422782328
1000000,10000,0.75,0.8,0.95,0.9979111518870704
1000000,100000,0.75,0.8,0.95,0.9867619904462926
1000000,1000000,0.75,0.8,0.95,0.9405733138146284
1000000,10000000,0.75,0.8,0.95,0.8160991902775478
1000000,100000000,0.75,0.8,0.95,0.5998712098534809
10000000,1,0.75,0.8,0.95,0.999999990433274
10000000,10,0.75,0.8,0.95,0.9999999043477052
10000000,100,0.75,0.8,0.95,0.9999990448972778
10000000,1000,0.75,0.8,0.95,0.999990553391893
10000000,10000,0.75,0.8,0.95,0.9999099301461788
10000000,100000,0.75,0.8,0.95,0.9992296431162608
10000000,1000000,0.75,0.8,0.95,0.994691899076634
10000000,10000000,0.75,0.8,0.95,0.9728755875290028
10000000,100000000,0.75,0.8,0.95,0.9011694757047684
100000000,1,0.75,0.8,0.95,0.9999999996487412
100000000,10,0.75,0.8,0.95,0.9999999964874378
100000000,100,0.75,0.8,0.95,0.999999964876807
100000000,1000,0.75,0.8,0.95,0.9999996490067654
100000000,10000,0.75,0.8,0.95,0.9999965105756826
100000000,100000,0.75,0.8,0.95,0.9999663116792656
100000000,1000000,0.75,0.8,0.95,0.9997090784973758
100000000,10000000,0.75,0.8,0.95,0.9978307324220772
100000000,100000000,0.75,0.8,0.95,0.9876417840337026
1,1,0.75,0.8500000000000001,0.95,0.21622491931314392
1,10,0.75,0.8500000000000001,0.95,0.04232024580418891
1,100,0.75,0.8500000000000001,0.95,0.01039075419204271
1,1000,0.75,0.8500000000000001,0.95,0.00271277215514564
1,10000,0.75,0.8500000000000001,0.95,7.120646562789323e-4
1,100000,0.75,0.8500000000000001,0.95,1.845999016414357e-4
1,1000000,0.75,0.8500000000000001,0.95,4.695676072108412e-5
1,10000000,0.75,0.8500000000000001,0.95,1.1695588648996669e-5
1,100000000,0.75,0.8500000000000001,0.95,2.861839055845472e-6
10,1,0.75,0.8500000000000001,0.95,0.7380697451397691
10,10,0.75,0.8500000000000001,0.95,0.30938465083860833
10,100,0.75,0.8500000000000001,0.95,0.09459402643365644
10,1000,0.75,0.8500000000000001,0.95,0.02636522998176871
10,10000,0.75,0.8500000000000001,0.95,0.00706011377661586
10,100000,0.75,0.8500000000000001,0.95,0.00184137784392124
10,1000000,0.75,0.8500000000000001,0.95,4.692290028488477e-4
10,10000000,0.75,0.8500000000000001,0.95,1.1692231047166768e-4
10,100000000,0.75,0.8500000000000001,0.95,2.8516893953112188e-5
100,1,0.75,0.8500000000000001,0.95,0.9768572629225978
100,10,0.75,0.8500000000000001,0.95,0.8432544939561853
100,100,0.75,0.8500000000000001,0.95,0.5116240061558606
100,1000,0.75,0.8500000000000001,0.95,0.20805403820612775
100,10000,0.75,0.8500000000000001,0.95,0.06521344987010413
100,100000,0.75,0.8500000000000001,0.95,0.01796957035320912
100,1000000,0.75,0.8500000000000001,0.95,0.00465895320006504
100,10000000,0.75,0.8500000000000001,0.95,0.00116686390149345
100,100000000,0.75,0.8500000000000001,0.95,2.8491155011478586e-4
1000,1,0.75,0.8500000000000001,0.95,0.9990421345221732
1000,10,0.75,0.8500000000000001,0.95,0.990916423261468
1000,100,0.75,0.8500000000000001,0.95,0.9329572335539498
1000,1000,0.75,0.8500000000000001,0.95,0.7213365476741525
1000,10000,0.75,0.8500000000000001,0.95,0.3901769920224365
1000,100000,0.75,0.8500000000000001,0.95,0.14711829866948012
1000,1000000,0.75,0.8500000000000001,0.95,0.04361533544569318
1000,10000000,0.75,0.8500000000000001,0.95,0.01144236247521457
1000,100000000,0.75,0.8500000000000001,0.95,0.00283344925937156
10000,1,0.75,0.8500000000000001,0.95,0.9999680972959004
10000,10,0.75,0.8500000000000001,0.95,0.999682321190642
10000,100,0.75,0.8500000000000001,0.95,0.9969353186622276
10000,1000,0.75,0.8500000000000001,0.95,0.9749026382374896
10000,10000,0.75,0.8500000000000001,0.95,0.8651322621655776
10000,100000,0.75,0.8500000000000001,0.95,0.5960330774147579
10000,1000000,0.75,0.8500000000000001,0.95,0.28485627513940626
10000,10000000,0.75,0.8500000000000001,0.95,0.09745085713509416
10000,100000000,0.75,0.8500000000000001,0.95,0.02693012490426305
100000,1,0.75,0.8500000000000001,0.95,0.9999989427208285
100000,10,0.75,0.8500000000000001,0.95,0.9999894299770592
100000,100,0.75,0.8500000000000001,0.95,0.9998945677260112
100000,1000,0.75,0.8500000000000001,0.95,0.998968018996395
100000,10000,0.75,0.8500000000000001,0.95,0.9908883407266778
100000,100000,0.75,0.8500000000000001,0.95,0.94062812023595
100000,1000000,0.75,0.8500000000000001,0.95,0.7654826355224377
100000,10000000,0.75,0.8500000000000001,0.95,0.4607645245065174
100000,100000000,0.75,0.8500000000000001,0.95,0.19242296208874965
1000000,1,0.75,0.8500000000000001,0.95,0.9999999629264132
1000000,10,0.75,0.8500000000000001,0.95,0.999999629269541
1000000,100,0.75,0.8500000000000001,0.95,0.9999962932347672
1000000,1000,0.75,0.8500000000000001,0.95,0.9999629849383542
1000000,10000,0.75,0.8500000000000001,0.95,0.9996344175176192
